id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name
u_fc_poi_school.93741,YO,NMIS,Baboji Primary School,70107,Primary,Standard,Public,Formal,School,,,dec9c5cf-dd4d-4006-95e9-3b2b1d66c1f7,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0374146 12.878099),11.0374146,12.878099,Yobe
u_fc_poi_school.93855,YO,NMIS,Government Day Junior Secondary School Ngellewa,71306,Secondary,Junior,Public,Formal,School,,,df0b9743-182e-4a95-b4a5-00590a051a8d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.451287 12.8840662),10.451287,12.8840662,Yobe
u_fc_poi_school.93978,YO,NMIS,Bukarti Primary School,71609,Primary,Primary,Public,Formal,School,,,df62d0fb-cd8a-46bc-bb71-11344396dc02,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.7778587 13.0872971),11.7778587,13.0872971,Yobe
u_fc_poi_school.94318,YO,NMIS,Gawo Lawanbe Primary School,71001,Primary,Pre Primary,Public,Formal,School,,,e02d64df-3d0d-4a65-abad-f23c97f9f610,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.881207 12.9450166),10.881207,12.9450166,Yobe
u_fc_poi_school.94575,YO,NMIS,Sungulu Primary School,71505,Primary,Primary,Public,Formal,School,,,e0cd993c-b24e-4918-b9c5-6e7c768ff979,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.1373478 12.1290233),12.1373478,12.1290233,Yobe
u_fc_poi_school.94618,YO,NMIS,Afunori Primary School,70704,Primary,Primary,Public,Formal,School,,,e0e3b4a2-3e53-41cf-b733-2cc0eff9eb0e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.3089692 11.486514),12.3089692,11.486514,Yobe
u_fc_poi_school.94650,YO,NMIS,Madarasatul Sabilirashad Islamiya Primary School,70509,Primary,Primary,Public,Integrated,School,,,e0fbcdd7-63a0-4c83-a021-5312d691d818,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.6215879 11.6846359),11.6215879,11.6846359,Yobe
u_fc_poi_school.94683,YO,NMIS,Gamari Primary School,70404,Primary,Primary,Public,Formal,School,,,e113d636-ac67-48b3-966c-4a88e1e570b5,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0562451 11.3256804),11.0562451,11.3256804,Yobe
u_fc_poi_school.94951,YO,NMIS,Borno Kichi Primary School,71206,Primary,Primary,Public,Formal,School,,,e1c44fc3-bac8-47d1-a5a7-e7b2cb41f7aa,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.02485 11.8290407),11.02485,11.8290407,Yobe
u_fc_poi_school.95015,YO,NMIS,Lamido Bulama Nomadic Primary School,70906,Primary,Primary,Public,Formal,School,,,e1e7cce9-099d-402f-a83a-3b3913e67cb4,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0182571 12.6633799),11.0182571,12.6633799,Yobe
u_fc_poi_school.95050,YO,NMIS,Dagona Primary School,70101,Primary,Standard,Public,Formal,School,,,e1fc47b3-1cd5-46fe-af63-7656f1b10c93,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.7628537 12.8480783),10.7628537,12.8480783,Yobe
u_fc_poi_school.95176,YO,NMIS,Gwiokura Primary School,70102,Primary,Primary,Public,Formal,School,,,e2489d5b-9dee-49a2-aa7d-05f75cea2637,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1028593 12.6983997),11.1028593,12.6983997,Yobe
u_fc_poi_school.95184,YO,NMIS,Government Day Junior Secondary School Kukuri,71210,Secondary,Junior,Public,Formal,School,,,e24b508e-9d68-411c-990e-7c888b2c5174,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8566862 11.888414),10.8566862,11.888414,Yobe
u_fc_poi_school.95650,YO,NMIS,Dadigar Primary School,70204,Primary,Primary,Public,Formal,School,,,e373fed7-ebe6-4d90-9eaf-d90c82221099,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.3101288 12.8753453),11.3101288,12.8753453,Yobe
u_fc_poi_school.95786,YO,NMIS,Fadawa Primary School,71211,Primary,Primary,Public,Formal,School,,,e3c21d86-c9c0-498d-b9fe-c7af9419fa72,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0089755 11.5720683),11.0089755,11.5720683,Yobe
u_fc_poi_school.96037,YO,NMIS,Alagarno Primary School,70506,Primary,Primary,Public,Formal,School,,,e44ff39a-3a91-417a-89d4-c1276e668fed,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.6408783 11.919694),11.6408783,11.919694,Yobe
u_fc_poi_school.96199,YO,NMIS,Lamarbago Primary School,70906,Primary,Primary,Public,Formal,School,,,e4a8e18b-a741-420d-b144-12c5906cb29c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9340625 12.7663264),10.9340625,12.7663264,Yobe
u_fc_poi_school.96452,YO,NMIS,Dagilwa Primary School,70909,Primary,Primary,Public,Formal,School,,,e546033e-59a8-42f8-a667-f0d6d5ca2d3f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8749725 12.7100364),10.8749725,12.7100364,Yobe
u_fc_poi_school.96454,YO,NMIS,Damai Primary School,71105,Primary,Primary,Public,Formal,School,,,e54715d5-39aa-472f-b469-ed4493822497,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (9.8993869 12.9162029),9.8993869,12.9162029,Yobe
u_fc_poi_school.96461,YO,NMIS,LEA Primary School Dumar,71301,Primary,Primary,Public,Formal,School,,,e54bde70-3577-4391-ae68-391b3a28f26e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.3094789 12.9755753),10.3094789,12.9755753,Yobe
u_fc_poi_school.96480,YO,NMIS,Jokire Primary School,70404,Primary,Primary,Public,Formal,School,,,e55a265b-0112-404d-9616-14c2cb84dd6c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0691799 11.3355201),11.0691799,11.3355201,Yobe
u_fc_poi_school.96498,YO,NMIS,Marcha Primary School,70907,Primary,Primary,Public,Formal,School,,,e5636d92-08d3-4b70-87da-2e727fcd5e51,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9628077 12.1144617),10.9628077,12.1144617,Yobe
u_fc_poi_school.96528,YO,NMIS,Daniski Dazigau Primary School,71208,Primary,Primary,Public,Formal,School,,,e575c392-a620-4d46-b2e1-48607aa59698,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9520327 11.7139969),10.9520327,11.7139969,Yobe
u_fc_poi_school.96639,YO,NMIS,Dole Primary School,71106,Primary,Primary,Public,Formal,School,,,e5b06b6f-63e0-4f8b-8d94-bc0a2e115f68,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (9.7660158 12.8968241),9.7660158,12.8968241,Yobe
u_fc_poi_school.96665,YO,NMIS,Gijigewa Primary School,70206,Primary,Primary,Public,Formal,School,,,e5be6afc-3085-44cd-acc1-b85549212ace,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.2549809 12.7991549),11.2549809,12.7991549,Yobe
u_fc_poi_school.96688,YO,NMIS,Machina Central Primary School,71101,Primary,Primary,Public,Formal,School,,,e5cc4d57-6e4b-4bb1-b73d-54ebf7cf49af,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.048972 13.137412),10.048972,13.137412,Yobe
u_fc_poi_school.96834,YO,NMIS,Government Day Junior Secondary School,70205,Secondary,Junior,Public,Formal,School,,,e62163e7-b9bc-42ea-b6a6-fb9936204331,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.4910188 12.4925307),11.4910188,12.4925307,Yobe
u_fc_poi_school.96888,YO,NMIS,Sabon Garin Damagum Primary School,70502,Primary,Primary,Public,Formal,School,,,e6398d89-71a6-4561-9532-2ae69d76a092,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.3558936 11.6792017),11.3558936,11.6792017,Yobe
u_fc_poi_school.96927,YO,NMIS,Garanda Primary School,71110,Primary,Primary,Public,Formal,School,,,e64c8a64-d2e3-43a7-a1b4-1df0beff1cd7,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.2298047 13.0126515),10.2298047,13.0126515,Yobe
u_fc_poi_school.97022,YO,NMIS,Anwarul Islamiya Primary School,71302,Primary,Standard,Public,Integrated,School,,,e6835f18-8d8b-4734-b450-611f1ae65f99,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.4593716 12.871292),10.4593716,12.871292,Yobe
u_fc_poi_school.97050,YO,NMIS,Ali Marami Government Day Secondary School,70311,Secondary,Aggregate,Public,Formal,School,,,e692c4ff-6382-42ea-a1f5-613666c5ad42,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.9467347 11.7626268),11.9467347,11.7626268,Yobe
u_fc_poi_school.97136,YO,NMIS,Bandilla Primary School,70803,Primary,Primary,Public,Formal,School,,,e6ca6b1f-548f-4ae7-813c-8769999dbbed,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.780475 11.167837),11.780475,11.167837,Yobe
u_fc_poi_school.97274,YO,NMIS,Sabon Layi Primary School,70403,Primary,Primary,Public,Formal,School,,,e71be16c-23c4-4f25-a3fb-1ebeba2d48b0,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.225608 11.2786728),11.225608,11.2786728,Yobe
u_fc_poi_school.97352,YO,NMIS,Tagnama Primary School,71103,Primary,Primary,Public,Formal,School,,,e74cd4cb-c5eb-4bcf-aeda-6c4cf066bf4c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (9.8177033 12.8449344),9.8177033,12.8449344,Yobe
u_fc_poi_school.97363,YO,NMIS,Buni Gari Central Primary School,70701,Primary,Primary,Public,Formal,School,,,e758374c-9293-48d1-9644-a94fcd95e3da,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.0289403 11.1987054),12.0289403,11.1987054,Yobe
u_fc_poi_school.97529,YO,NMIS,Dubbol Primary School,70503,Primary,Primary,Public,Formal,School,,,e7b951b5-4650-4fb9-8566-cefaecf0fb18,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.4661378 11.4625597),11.4661378,11.4625597,Yobe
u_fc_poi_school.97610,YO,NMIS,Murza Primary School,70101,Primary,Primary,Public,Formal,School,,,e7f133e0-ce1f-47d9-ad5e-c46d4d3f025b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8040514 12.8243829),10.8040514,12.8243829,Yobe
u_fc_poi_school.97646,YO,NMIS,Degeltura Primary School,71603,Primary,Primary,Public,Formal,School,,,e8066c8b-43db-4986-a3a6-c0e56cb4696f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.2325844 12.9740167),12.2325844,12.9740167,Yobe
u_fc_poi_school.97679,YO,NMIS,Gamarum Primary School,71205,Primary,Primary,Public,Formal,School,,,e8169b61-a41d-41fd-8b44-723e49e69a0f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0877103 11.8361056),11.0877103,11.8361056,Yobe
u_fc_poi_school.97690,YO,NMIS,Mai Abari Primary School,71406,Primary,Primary,Public,Formal,School,,,e81bcd87-e795-45a0-8326-f331d41a9f42,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0722393 11.7075312),11.0722393,11.7075312,Yobe
u_fc_poi_school.97985,YO,NMIS,LEA Primary School,70302,Primary,Primary,Public,Formal,School,,,e8d90b64-0119-4f32-952f-eaa99d98f2ad,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.1331602 11.8014461),12.1331602,11.8014461,Yobe
u_fc_poi_school.98002,YO,NMIS,Karikatala Primary School,70906,Primary,Primary,Public,Formal,School,,,e8e06235-0487-4e32-87c5-63a8856bb398,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9188871 12.689224),10.9188871,12.689224,Yobe
u_fc_poi_school.98080,YO,NMIS,Bursali Primary School,70806,Primary,Primary,Public,Formal,School,,,e914aac5-026f-4c07-9dbf-03eb41f9fd7c,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.6996123 10.9991876),11.6996123,10.9991876,Yobe
u_fc_poi_school.98276,YO,NMIS,Goniri Primary School,70901,Primary,Primary,Public,Formal,School,,,e97c91c2-e36f-42fb-8761-7733f66e4c57,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8617183 12.2271304),10.8617183,12.2271304,Yobe
u_fc_poi_school.98767,YO,NMIS,Yalauwa Primary School,71102,Primary,Primary,Public,Formal,School,,,eaab940a-5ba8-4fdd-9627-6c54a55a1549,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (9.9339537 12.9556898),9.9339537,12.9556898,Yobe
u_fc_poi_school.98992,YO,NMIS,Ngelzarma Government Girls Secondary School,70509,Secondary,Standard,Public,Formal,School,,,eb3bc1f8-1c2d-416f-a4f0-881d3457c336,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5957904 11.689539),11.5957904,11.689539,Yobe
u_fc_poi_school.99071,YO,NMIS,Garin Gaye Primary School,71208,Primary,Primary,Public,Formal,School,,,eb635a75-7da4-44f5-bce4-caf33fe67a9a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9727284 11.7463487),10.9727284,11.7463487,Yobe
u_fc_poi_school.99085,YO,NMIS,Fajiganari Primary School,71002,Primary,Primary,Public,Formal,School,,,eb702a86-e80f-483f-9554-20eb47c8f77a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8661115 13.0056453),10.8661115,13.0056453,Yobe
u_fc_poi_school.99323,YO,NMIS,Kosottoko Primary School,71108,Primary,Primary,Public,Formal,School,,,ebf86546-756d-4bb7-9440-a86efe8dd837,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (9.9446849 13.1045856),9.9446849,13.1045856,Yobe
u_fc_poi_school.99335,YO,NMIS,Damakarwa Primary School,70605,Primary,Primary,Public,Formal,School,,,ebfd898e-1c2a-4f0b-b41b-eda6fc573e9f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.9864425 12.8070137),11.9864425,12.8070137,Yobe
u_fc_poi_school.99439,YO,NMIS,Alagarno Primary School,70104,Primary,Primary,Public,Formal,School,,,ec417e50-9397-4b81-b1ef-18899c597b47,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8450973 12.8476136),10.8450973,12.8476136,Yobe
u_fc_poi_school.99644,YO,NMIS,Kakanderi Primary School,70202,Primary,Primary,Public,Formal,School,,,ecbf0520-3253-48c5-b423-77aa26767b7a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5386464 12.9640681),11.5386464,12.9640681,Yobe
u_fc_poi_school.99714,YO,NMIS,Garin Ari Primary School,70410,Primary,Primary,Public,Formal,School,,,ece975d1-a838-4002-b7df-b8f71412494a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.46411 11.3270652),11.46411,11.3270652,Yobe
u_fc_poi_school.99822,YO,NMIS,Kasulwaram Primary School,71609,Primary,Primary,Public,Formal,School,,,ed2dac19-90da-406f-a8c8-830b35141c47,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.8142939 13.0296403),11.8142939,13.0296403,Yobe
u_fc_poi_school.99870,YO,OSGOF,Nguru Government Day Secondary School,71310,Secondary,Senior,Public,Formal,School,,,ed4f3f83-e5db-4378-806a-01edb86fcc0b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.4516912 12.8674138),10.4516912,12.8674138,Yobe
u_fc_poi_school.100128,YO,NMIS,Mandunari Primary School,70709,Primary,Primary,Public,Formal,School,,,edf6dac5-5126-4165-9786-c386cd3390d4,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (12.3001624 11.4573405),12.3001624,11.4573405,Yobe
u_fc_poi_school.100259,YO,NMIS,Garin Goje Primary School,70902,Primary,Primary,Public,Formal,School,,,ee407554-ab9c-4ca2-a9d1-8f8f0856d1a5,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.907387 12.5156773),10.907387,12.5156773,Yobe
u_fc_poi_school.100548,YO,NMIS,Jaji Maji Government Day Junior Secondary School,71006,Secondary,Junior,Public,Formal,School,,,eefdb2d9-d815-478b-96f4-2a35eacc485d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8030367 12.8989041),10.8030367,12.8989041,Yobe
u_fc_poi_school.100710,YO,NMIS,Government Day Junior Secondary School Bara,70801,Secondary,Junior,Public,Formal,School,,,ef5c53c1-b2c0-458a-87a1-8fab01fa200e,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.6828267 10.9328977),11.6828267,10.9328977,Yobe
u_fc_poi_school.100757,YO,NMIS,Lamido Musa Nomadic Primary School,70106,Primary,Primary,Public,Formal,School,,,ef786d49-c7cf-4aba-8fcc-5abea41d4b43,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0310908 12.8910893),11.0310908,12.8910893,Yobe
u_fc_poi_school.100890,YO,NMIS,Lampade Primary School,71404,Primary,Primary,Public,Formal,School,,,efc9a9c9-8512-40dc-aa96-bb6889c1d684,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1742776 11.5916394),11.1742776,11.5916394,Yobe
u_fc_poi_school.100923,YO,NMIS,Yim Primary School,70909,Primary,Primary,Public,Formal,School,,,efe15ebc-620e-4bb1-939b-b29783995990,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.7193162 12.7126091),10.7193162,12.7126091,Yobe
u_fc_poi_school.101016,YO,NMIS,Balanguwa Primary School,70503,Primary,Primary,Public,Formal,School,,,f00f9ccc-1a93-4c50-bcdb-a2d760e50b67,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.402446 11.4741254),11.402446,11.4741254,Yobe
u_fc_poi_school.101097,YO,NMIS,Galdimari Primary School,70807,Primary,Primary,Public,Formal,School,,,f03a24e7-508c-45c1-9a5f-620a3395fd3f,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.5362293 10.9295136),11.5362293,10.9295136,Yobe
u_fc_poi_school.101161,YO,NMIS,Babbagida Boarding Primary School,71501,Primary,Primary,Public,Formal,School,,,f05b8a47-06cf-4787-aa2e-40e11e46e08b,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.776877 12.139236),11.776877,12.139236,Yobe
u_fc_poi_school.101191,YO,NMIS,Sabon Garin Idi Barde Primary School,70505,Primary,Primary,Public,Formal,School,,,f06e5499-fe4f-4b8b-b46b-f43cc253fbd2,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.4973265 11.6620088),11.4973265,11.6620088,Yobe
u_fc_poi_school.101291,YO,NMIS,Bururu Primary School,70208,Primary,Primary,Public,Formal,School,,,f0af92f1-aa36-4feb-8c5f-1f8fa2805ea7,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.6196759 12.7655869),11.6196759,12.7655869,Yobe
u_fc_poi_school.101368,YO,NMIS,Malabari Kura Primaryart School,71107,Primary,Primary,Public,Formal,School,,,f0e47460-8f3a-4fa5-8860-2e1427bbd64a,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (9.8291213 12.9896138),9.8291213,12.9896138,Yobe
u_fc_poi_school.101372,YO,NMIS,Garaganye Primary School,71202,Primary,Primary,Public,Formal,School,,,f0e8b582-036d-4025-8933-9c80039f637d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1753917 11.8063277),11.1753917,11.8063277,Yobe
u_fc_poi_school.101530,YO,NMIS,Gumzugumi Primary School,70608,Primary,Primary,Public,Formal,School,,,f151468f-5f8a-44d3-a2dd-e2a56b0fbfaf,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.7811722 12.5372143),11.7811722,12.5372143,Yobe
u_fc_poi_school.101815,YO,NMIS,Buduwa Primary School,70901,Primary,Primary,Public,Formal,School,,,f1ee6577-f44e-43e1-a7a8-143a8f1b2801,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.8779284 12.2048066),10.8779284,12.2048066,Yobe
u_fc_poi_school.101819,YO,NMIS,Aigada Maikasuwa Primary School,70510,Primary,Primary,Public,Formal,School,,,f1f206ac-20b3-48ea-99f9-da85f2dcc0ff,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.2933445 11.7607087),11.2933445,11.7607087,Yobe
u_fc_poi_school.101861,YO,NMIS,Azbak Primary School,70104,Primary,Primary,Public,Formal,School,,,f20caa1e-9861-406d-8872-d867073446ec,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (10.9592883 12.8600756),10.9592883,12.8600756,Yobe
u_fc_poi_school.101912,YO,NMIS,JummaA Primary School,71202,Primary,Primary,Public,Formal,School,,,f234419a-1d0f-4f12-b986-6a319d6f5338,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1740238 11.7698014),11.1740238,11.7698014,Yobe
u_fc_poi_school.101949,YO,NMIS,Lamido Hassan Primary School,71010,Primary,Primary,Public,Formal,School,,,f24ba5c7-e9be-4a00-8661-b5af63f41eb0,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.0246301 12.9423183),11.0246301,12.9423183,Yobe
u_fc_poi_school.101961,YO,NMIS,Geidam Junior Secondary School,70603,Secondary,Junior,Public,Formal,School,,,f2544478-22dd-4e95-b527-28c99944287d,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.9384694 12.9061461),11.9384694,12.9061461,Yobe
u_fc_poi_school.102032,YO,NMIS,Central Primary School,70204,Primary,Primary,Public,Formal,School,,,f2796009-8bb3-4568-b47f-ad4497442923,public-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\yobe-public-schools.zip/public-schools.geojson,POINT (11.1710916 12.8950614),11.1710916,12.8950614,Yobe
