id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name,state_clean,norm_name,School Status,School Level,School Type,School Name
u_fc_poi_school.51000,AD,NMIS,Wuro Bokki Primary,ADSHNG02,Primary,Primary,Public,Formal,School,,,795b2a31-0cb7-425f-b244-6c350ddd793f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.886361 10.178365),12.886361,10.178365,Adamawa,Adamawa,wuro bokki,Open,Junior Secondary,Regular,"Government Junior Secondary School, Wuro Bokki"
u_fc_poi_school.51126,AD,NMIS,Liringo Primary School,ADSMWA07,Primary,Primary,Public,Formal,School,,,79b3df2c-d525-440d-b0e5-5e0aa87dde65,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.053243 8.878215),12.053243,8.878215,Adamawa,Adamawa,liringo,Open,Pre-Primary & Primary,Regular,Liringo Primary School
u_fc_poi_school.51476,AD,NMIS,Fotta Dutse Primary School,ADSGMB10,Primary,Primary,Public,Formal,School,,,7a81b2de-8053-4b48-a94b-0943d0b0a4b0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.224972 10.176751),12.224972,10.176751,Adamawa,Adamawa,fotta dutse,Open,Pre-Primary & Primary,Regular,Fotta Dutse Primary School
u_fc_poi_school.51532,AD,NMIS,Gawalgu Primary School,ADSJAD06,Primary,Primary,Public,Formal,School,,,7aa45559-ef24-4e0d-97cd-f6d8baf17060,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.438352 8.593692),12.438352,8.593692,Adamawa,Adamawa,gawalgu,Open,Pre-Primary & Primary,Regular,Gawalgu Primary School
u_fc_poi_school.51580,AD,NMIS,Dakusung Primary School,ADSDSA01,Primary,Primary,Public,Formal,School,,,7abe9e26-f190-4fae-80e2-9cd488b3db19,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.886159 9.210946),11.886159,9.210946,Adamawa,Adamawa,dakusung,Open,Pre-Primary & Primary,Regular,Dakusung Primary School
u_fc_poi_school.51659,AD,NMIS,Kilbaji Primary School,ADSYLA08,Primary,Primary,Public,Formal,School,,,7af0d712-1605-4af4-aa3c-b3ce3a561021,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.387144 9.253668),12.387144,9.253668,Adamawa,Adamawa,kilbaji,Open,Pre-Primary & Primary,Nomadic (Migrants),Kilbaji Nomadic Primary
u_fc_poi_school.51851,AD,NMIS,Sili Tudu I Primary School,ADSGUY04,Primary,Primary,Public,Formal,School,,,7b570e3c-b54b-4d7f-9568-14df57bc4072,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.874538 9.775388),11.874538,9.775388,Adamawa,Adamawa,sili tudu i,Open,Pre-Primary & Primary,Regular,Sili Tudu I Primary School
u_fc_poi_school.52112,AD,NMIS,Dalango Pipa Primary School,ADSJAD04,Primary,Primary,Public,Formal,School,,,7bf3b0b1-3687-44fe-ab4f-9e14303739d7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.584305 8.721588),12.584305,8.721588,Adamawa,Adamawa,dalango pipa,Open,Pre-Primary & Primary,Regular,Dalango Pipa Primary School
u_fc_poi_school.52178,AD,NMIS,Bosso Primary School,ADSDSA04,Primary,Standard,Public,Formal,School,,,7c1778ab-2950-471e-a86d-14193a7e30e0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.147109 9.558408),12.147109,9.558408,Adamawa,Adamawa,bosso,Open,Pre-Primary & Primary,Nomadic (Migrants),Bosso Nomadic Primary School
u_fc_poi_school.52281,AD,NMIS,Gombi II Primary School,ADSGMB06,Primary,Standard,Public,Formal,School,,,7c5f4ccf-57ed-435f-b123-60448317177b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.734726 10.170432),12.734726,10.170432,Adamawa,Adamawa,gombi ii,Open,Pre-Primary & Primary,Regular,Gombi II Primary School
u_fc_poi_school.52340,AD,NMIS,Jambula Primary School,ADSMUB07,Primary,Primary,Public,Formal,School,,,7c7cebcb-000f-4cd2-92f7-d5e6d8299afe,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.333404 10.444398),13.333404,10.444398,Adamawa,Adamawa,jambula,Open,Pre-Primary & Primary,Regular,Jambula Primary School
u_fc_poi_school.52351,AD,NMIS,Vunoklang Primary School,ADSGRE08,Primary,Primary,Public,Formal,School,,,7c82ce99-1939-49b5-a044-8304144e2110,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.483569 9.300796),12.483569,9.300796,Adamawa,Adamawa,vunoklang,Open,Pre-Primary & Primary,Regular,Vunoklang Primary School
u_fc_poi_school.52436,AD,NMIS,Nadeu Primary School,ADSJAD01,Primary,Primary,Public,Formal,School,,,7cb82dc2-3656-4859-afe6-fcfe5c45b608,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.074779 8.515226),12.074779,8.515226,Adamawa,Adamawa,nadeu,Open,Pre-Primary & Primary,Regular,Nadeu Primary School
u_fc_poi_school.52454,AD,NMIS,Wuro Jauro Yahya Primary School,ADSFUR11,Primary,Primary,Public,Formal,School,,,7cc70302-9ce6-4e10-abae-08ac92e2530b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.389432 8.831127),12.389432,8.831127,Adamawa,Adamawa,wuro jauro yahya,Open,Pre-Primary & Primary,Regular,Wuro Jauro Yahya Primary School
u_fc_poi_school.53049,AD,NMIS,Dirdiu Primary School,ADSGAN01,Primary,Primary,Public,Formal,School,,,7e34f5ff-8f1c-464d-bf64-6fb38ac1880e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.198034 8.590766),12.198034,8.590766,Adamawa,Adamawa,dirdiu,Open,Pre-Primary & Primary,Regular,Dirdiu Primary School
u_fc_poi_school.53312,AD,eHA Polio,Government Primary School Jebre,ADSGMB01,Primary,Standard,Public,Formal,School,,,7ee5bb69-e215-4857-a2eb-1d9f237252c1,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.3468427 10.1534795),12.3468427,10.1534795,Adamawa,Adamawa,jebre,Open,Pre-Primary & Primary,Regular,Jebre Primary School
u_fc_poi_school.53462,AD,NMIS,Sorau Primary School,ADSMAH09,Primary,Standard,Public,Formal,School,,,7f495e33-fcb7-4b47-871e-02cc4851fa06,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.249 9.7479),13.249,9.7479,Adamawa,Adamawa,sorau,Open,Junior Secondary,Regular,"Government Junior Secondary School, Sorau"
u_fc_poi_school.53534,AD,NMIS,Jarengol Primary School,ADSMUB06,Primary,Primary,Public,Formal,School,,,7f710ce8-7d62-4879-b3d7-81c49a4d0268,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.238343 10.458515),13.238343,10.458515,Adamawa,Adamawa,jarengol,Open,Pre-Primary & Primary,Regular,Jarengol Primary School
u_fc_poi_school.53569,AD,NMIS,Thalhuya Primary School,ADSHNG08,Primary,Primary,Public,Formal,School,,,7f8d61ce-3bcc-4302-a8a1-dd6d0caca8e8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.113904 10.303433),13.113904,10.303433,Adamawa,Adamawa,thalhuya,Open,Pre-Primary & Primary,Regular,Thalhuya Primary School
u_fc_poi_school.53674,AD,NMIS,Gah Primary School,ADSDSA05,Primary,Primary,Public,Formal,School,,,7fcd1b58-e864-4e02-83bd-508fba3dd2a8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.957351 9.369088),11.957351,9.369088,Adamawa,Adamawa,gah,Open,Pre-Primary & Primary,Regular,Gah Primary School
u_fc_poi_school.53766,AD,NMIS,Jada I Primary School,ADSJAD02,Primary,Standard,Public,Formal,School,,,80089398-8eb3-4413-8cde-8ca85d383667,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.1601924 8.7426935),12.1601924,8.7426935,Adamawa,Adamawa,jada i,Open,Junior Secondary,Regular,"Government Secondary School, Jada I"
u_fc_poi_school.53803,AD,NMIS,Mbangan Essande Primary School,ADSJAD09,Primary,Primary,Public,Formal,School,,,801ecde5-6fea-4d14-bcf5-c3a4e80df944,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.956291 8.682221),11.956291,8.682221,Adamawa,Adamawa,mbangan essande,Open,Junior Secondary,Regular,"Government Junior Secondary School, Mbangan Essande"
u_fc_poi_school.53834,AD,NMIS,Shongoli Primary School,ADSTNG07,Primary,Primary,Public,Formal,School,,,80327bb1-6a2b-4487-a5f0-c9f2fe3c2dad,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.691282 7.913219),11.691282,7.913219,Adamawa,Adamawa,shongoli,Open,Pre-Primary & Primary,Regular,Shongoli Primary School
u_fc_poi_school.53858,AD,NMIS,Munga Primary School,ADSHNG10,Primary,Standard,Public,Formal,School,,,8044f793-0691-4d84-adad-67d5dfcc2a57,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.886551 10.29694),12.886551,10.29694,Adamawa,Adamawa,munga,Open,Pre-Primary & Primary,Regular,Munga Primary School
u_fc_poi_school.53948,AD,NMIS,Salti Primary School,ADSNUM10,Primary,Primary,Public,Formal,School,,,807df86d-31d2-459c-9bd4-477967216839,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.755776 9.451002),11.755776,9.451002,Adamawa,Adamawa,salti,Open,Pre-Primary & Primary,Regular,Salti Primary School
u_fc_poi_school.54248,AD,NMIS,Mani Primary School,ADSJAD04,Primary,Primary,Public,Formal,School,,,8138b765-5447-4297-94be-8fe69a049965,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.617917 8.762671),12.617917,8.762671,Adamawa,Adamawa,mani,Open,Pre-Primary & Primary,Regular,Mani Primary School
u_fc_poi_school.54378,AD,NMIS,Banche Primary School,ADSJAD10,Primary,Primary,Public,Formal,School,,,819097ab-8e36-4bed-90ca-4f4fd530e58d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.27161 8.641455),12.27161,8.641455,Adamawa,Adamawa,banche,Open,Pre-Primary & Primary,Regular,Banche Primary School
u_fc_poi_school.54482,AD,NMIS,Bokki Primary School,ADSGMB09,Primary,Primary,Public,Formal,School,,,81d94a5a-6ec6-4d00-89f8-06f80bf6c5f0,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.637897 10.036253),12.637897,10.036253,Adamawa,Adamawa,bokki,Open,Pre-Primary & Primary,Regular,Bokki Primary School
u_fc_poi_school.54542,AD,NMIS,Kegbale Primary School,ADSNUM02,Primary,Primary,Public,Formal,School,,,81fa3f24-165b-48cd-b1b6-e5284178a3b2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.694778 9.3597),11.694778,9.3597,Adamawa,Adamawa,kegbale,Open,Pre-Primary & Primary,Regular,Kegbale Primary School
u_fc_poi_school.54864,AD,NMIS,Douyolde Primary School,ADSMWA09,Primary,Primary,Public,Formal,School,,,82bb9ef4-9e5f-49da-b9bb-72fbc93eb706,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.081468 9.146571),12.081468,9.146571,Adamawa,Adamawa,douyolde,Open,Pre-Primary & Primary,Regular,Douyolde Primary School
u_fc_poi_school.54945,AD,NMIS,Bobini I Primary School,ADSGUY02,Primary,Primary,Public,Formal,School,,,82ec0daf-a213-4494-894b-5e7e8afb61a7,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.902353 9.991155),11.902353,9.991155,Adamawa,Adamawa,bobini i,Open,Pre-Primary & Primary,Regular,Bobini I Primary School
u_fc_poi_school.55017,AD,NMIS,Hadiyo Primary School,ADSLMR04,Primary,Primary,Public,Formal,School,,,8315b99e-8500-4fa1-8e5b-7cee17ff5f67,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.809152 9.589316),11.809152,9.589316,Adamawa,Adamawa,hadiyo,Open,Pre-Primary & Primary,Regular,Hadiyo Primary School
u_fc_poi_school.55150,AD,NMIS,Gulungo Primary School,ADSSNG07,Primary,Primary,Public,Formal,School,,,8366f71b-2c0f-47bf-be6c-ee271eb8688c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.610937 9.845563),12.610937,9.845563,Adamawa,Adamawa,gulungo,Open,Pre-Primary & Primary,Regular,Gulungo Primary School
u_fc_poi_school.55152,AD,NMIS,Ruwo Sani Primary School,ADSGRE06,Primary,Primary,Public,Formal,School,,,836893ee-fbae-4479-a5e3-7caadbddad6f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.501639 9.506918),12.501639,9.506918,Adamawa,Adamawa,ruwo sani,Open,Pre-Primary & Primary,Regular,Ruwo Sani Primary School
u_fc_poi_school.55226,AD,NMIS,Balanga Primary School,ADSHNG02,Primary,Primary,Public,Formal,School,,,8392bade-5261-45ee-bc26-ebee9c94f694,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.856592 10.176016),12.856592,10.176016,Adamawa,Adamawa,balanga,Open,Pre-Primary & Primary,Regular,Balanga Primary School
u_fc_poi_school.55237,AD,NMIS,Gwanjina Primary School,ADSSHG04,Primary,Primary,Public,Formal,School,,,83975cc8-68de-433a-9bc2-286548f9d078,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.118145 10.164017),12.118145,10.164017,Adamawa,Adamawa,gwanjina,Open,Pre-Primary & Primary,Regular,Gwanjina Primary School
u_fc_poi_school.55349,AD,NMIS,Malabu Gari Primary School,ADSFUR10,Primary,Primary,Public,Formal,School,,,83d70e61-e1a7-4bc4-a824-7404c47c629f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.778879 9.562025),12.778879,9.562025,Adamawa,Adamawa,malabu gari,Open,Pre-Primary & Primary,Regular,Malabu Gari Primary School
u_fc_poi_school.55381,AD,NMIS,Fema Primary School,ADSFUR04,Primary,Primary,Public,Formal,School,,,83ecd6d7-117b-4171-abcf-bf4b7a522583,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.880547 9.212939),12.880547,9.212939,Adamawa,Adamawa,fema,Open,Pre-Primary & Primary,Regular,Fema Primary School
u_fc_poi_school.55397,AD,NMIS,Dumburi Primary School,ADSSHG08,Primary,Primary,Public,Formal,School,,,83f340ec-dad1-4926-85f2-561ef3d60bb2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.141108 9.666311),12.141108,9.666311,Adamawa,Adamawa,dumburi,Open,Pre-Primary & Primary,Regular,Dumburi Primary School
u_fc_poi_school.55427,AD,NMIS,Gugu Primary School,ADSGUY01,Primary,Primary,Public,Formal,School,,,8406ea90-760a-4369-bd64-c5d39d7cba0b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.971456 9.770713),11.971456,9.770713,Adamawa,Adamawa,gugu,Open,Pre-Primary & Primary,Regular,Gugu Primary School
u_fc_poi_school.55449,AD,NMIS,Gweda Mallam Primary School,ADSNUM09,Primary,Standard,Public,Formal,School,,,8414f2e4-59e9-46ee-bdb7-bc921e99fc5a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.032254 9.451667),12.032254,9.451667,Adamawa,Adamawa,gweda mallam,Open,Pre-Primary & Primary,Regular,Gweda Mallam Primary School
u_fc_poi_school.55550,AD,NMIS,Burti Primary School,ADSTNG09,Primary,Primary,Public,Formal,School,,,84573c05-4856-46e5-a6c5-3da30a728e7f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.094858 8.087144),12.094858,8.087144,Adamawa,Adamawa,burti,Open,Pre-Primary & Primary,Regular,Burti Primary School
u_fc_poi_school.55701,AD,NMIS,Bakta Primary School,ADSSHG01,Primary,Primary,Public,Formal,School,,,84b99227-7266-4afe-8920-1ace11e6efc8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.172778 9.851789),12.172778,9.851789,Adamawa,Adamawa,bakta,Open,Pre-Primary & Primary,Regular,Bakta Primary School
u_fc_poi_school.55779,AD,NMIS,Tugga Ahmadu Primary School,ADSMWA12,Primary,Primary,Public,Formal,School,,,84e56c28-95f6-469b-93c4-a47233c5d32f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.925802 9.034667),11.925802,9.034667,Adamawa,Adamawa,tugga ahmadu,Open,Pre-Primary & Primary,Regular,Tugga Ahmadu Primary School
u_fc_poi_school.55838,AD,NMIS,Tsakasimta Primary School,ADSGMB05,Primary,Primary,Public,Formal,School,,,85090d16-0589-4015-8656-c6427fab03fd,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.427455 10.366459),12.427455,10.366459,Adamawa,Adamawa,tsakasimta,Open,Pre-Primary & Primary,Regular,Tsakasimta Primary School
u_fc_poi_school.55871,AD,NMIS,Lughu Primary School,ADSMCH15,Primary,Primary,Public,Formal,School,,,85220b3b-4df8-464c-afac-150aabb6be6a,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (13.383797 10.606198),13.383797,10.606198,Adamawa,Adamawa,lughu,Open,Pre-Primary & Primary,Regular,Lughu Primary School
u_fc_poi_school.55930,AD,NMIS,Wuro Liman Primary School,ADSMWA07,Primary,Primary,Public,Formal,School,,,85471bd8-6648-4dbb-b5ab-11df4e6d2362,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.041967 8.847351),12.041967,8.847351,Adamawa,Adamawa,wuro liman,Open,Pre-Primary & Primary,Regular,Wuro Liman Primary School
u_fc_poi_school.56073,AD,NMIS,Dangir II Primary School,ADSGUY08,Primary,Primary,Public,Formal,School,,,85ad350e-0639-4469-9590-49136b337c6d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (11.91358 9.730385),11.91358,9.730385,Adamawa,Adamawa,dangir ii,Open,Pre-Primary & Primary,Regular,Dangir II Primary School
u_fc_poi_school.56621,AD,NMIS,Bobere Nomadic Primary School,ADSSHG03,Primary,Primary,Public,Integrated,School,,,87033d7d-db95-43c6-9593-20ed2d8a939d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.031105 9.685607),12.031105,9.685607,Adamawa,Adamawa,bobere,Open,Pre-Primary & Primary,Nomadic (Migrants),Bobere Nomadic Primary School
u_fc_poi_school.56684,AD,NMIS,Gombi I Primary School,ADSGMB07,Primary,Standard,Public,Formal,School,,,872a4d31-84af-4fcc-be9c-3ec4ecbc2a4d,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\adamawa-primary-schools.zip/primary-schools.geojson,POINT (12.736608 10.160632),12.736608,10.160632,Adamawa,Adamawa,gombi i,Open,Pre-Primary & Primary,Regular,Gombi I Primary School
