id,state,lga_name,school_name_grid3,school_name_immap,status,education_level,school_type,latitude,longitude,category,subtype,management
u_fc_poi_school.67550,Adamawa,Madagali,Kubu Primary School,Kubu Primary School,Open,Pre-Primary & Primary,Regular,10.85767,13.390104,Primary,Primary,Public
u_fc_poi_school.67689,Adamawa,Song,Pakin Primary School,Pakin Primary School,Open,Pre-Primary & Primary,Regular,9.69582,12.743718,Primary,Primary,Public
u_fc_poi_school.67896,Adamawa,Jada,Gonglare Primary School,Gonglare Primary School,Open,Pre-Primary & Primary,Regular,8.861061,12.145021,Primary,Aggregate,Public
u_fc_poi_school.67934,Adamawa,Gombi,Koko Primary School,Koko Primary School,Open,Pre-Primary & Primary,Regular,10.099496,12.25249,Primary,Primary,Public
u_fc_poi_school.68355,Adamawa,Song,Kinde Primary School,Kinde Primary School,Open,Pre-Primary & Primary,Regular,9.7915679,12.4184183,Primary,Standard,Public
u_fc_poi_school.68407,Adamawa,Fufore,Pendi Primary School,Pendi Primary School,Open,Pre-Primary & Primary,Regular,9.159958,12.231876,Primary,Primary,Public
u_fc_poi_school.68409,Adamawa,Fufore,Kadang Primary School,Kadang Primary School,Open,Pre-Primary & Primary,Regular,9.510642,12.702466,Primary,Primary,Public
u_fc_poi_school.68866,Adamawa,Ganye,Dangana Primary School,Dangana Primary School,Open,Pre-Primary & Primary,Regular,8.599607,12.216827,Primary,Primary,Public
u_fc_poi_school.69072,Adamawa,Jada,Samlo Primary School,Samlo Primary School,Open,Pre-Primary & Primary,Regular,8.820223,12.763937,Primary,Primary,Public
u_fc_poi_school.69081,Adamawa,Gombi,Girgithang Primary School,Girgithang Primary School,Open,Pre-Primary & Primary,Regular,10.321333,12.597595,Primary,Primary,Public
u_fc_poi_school.69088,Adamawa,Yola South,Mboi Primary School,Mboi Primary School,Open,Pre-Primary & Primary,Regular,9.407188,12.270255,Primary,Primary,Public
u_fc_poi_school.69188,Adamawa,Song,Livo Mboi Primary School,Livo Mboi Primary School,Open,Pre-Primary & Primary,Regular,9.923589,12.544733,Primary,Primary,Public
u_fc_poi_school.69142,Adamawa,Lamurde,Bajen Primary School,Bajen Primary School,Open,Pre-Primary & Primary,Regular,9.549262,11.773751,Primary,Primary,Public
u_fc_poi_school.69153,Adamawa,Ganye,Datlam Primary School,Datlam Primary School,Open,Pre-Primary & Primary,Regular,8.476112,11.921631,Primary,Primary,Public
u_fc_poi_school.69312,Adamawa,Yola South,Sebore Primary School,Sebore Primary School,Open,Pre-Primary & Primary,Regular,9.122535,12.574319,Primary,Pre Primary,Public
u_fc_poi_school.69390,Adamawa,Maiha,Bungel Primary School,Bungel Primary School,Open,Pre-Primary & Primary,Regular,9.637057,13.219724,Primary,Primary,Public
u_fc_poi_school.69444,Adamawa,Shelleng,Kongma Primary School,Kongma Primary School,Open,Pre-Primary & Primary,Regular,10.11001,12.109509,Primary,Primary,Public
u_fc_poi_school.69478,Adamawa,Fufore,Wuro Ardo Primary School,Wuro Ardo Primary School,Open,Pre-Primary & Primary,Regular,9.172469,12.620645,Primary,Primary,Public
u_fc_poi_school.69989,Adamawa,Demsa,Lassala Primary School,Lassala Primary School,Open,Pre-Primary & Primary,Regular,9.563922,12.181454,Primary,Standard,Public
u_fc_poi_school.70069,Adamawa,Fufore,Wuro Sham Primary School,Wuro-Sham Primary School,Open,Pre-Primary & Primary,Regular,9.032876,12.071243,Primary,Primary,Public
u_fc_poi_school.70071,Adamawa,Hong,Duwa Primary School,Duwa Primary School,Open,Pre-Primary & Primary,Regular,10.174239,12.809041,Primary,Primary,Public
u_fc_poi_school.70281,Adamawa,Jada,Jauro Audu Primary School,Jauro Audu Primary,Open,Pre-Primary & Primary,Regular,8.767214,12.136487,Primary,Primary,Public
u_fc_poi_school.70293,Adamawa,Hong,Musda Primary School,Musda Primary School,Open,Pre-Primary & Primary,Regular,10.38367,12.920247,Primary,Primary,Public
u_fc_poi_school.70408,Adamawa,Yola North,Command Children School,Command Children Primary School,Open,Private Education,Regular,9.2286456,12.424799,Primary,Standard,Public
u_fc_poi_school.70435,Adamawa,Gombi,Gombi North Primary School,"Government Junior Secondary School, Gombi North",Open,Junior Secondary,Regular,10.170272,12.73511,Primary,Primary,Public
u_fc_poi_school.70635,Adamawa,Mubi South,National Academy,National Academy,Open,Private Education,Regular,10.263093,13.253724,Primary,Standard,Private
u_fc_poi_school.70782,Adamawa,Girei,Jera Bakari Primary School,Jera Bakari Primary School,Open,Pre-Primary & Primary,Regular,9.492786,12.453275,Primary,Primary,Public
u_fc_poi_school.70893,Adamawa,Demsa,Kpasham Dutse Primary School,Kpasham Dutse Primary School,Open,Pre-Primary & Primary,Regular,9.271828,11.770731,Primary,Primary,Public
u_fc_poi_school.71059,Adamawa,Numan,Gbalapun Primary School,Gbalapun Primary School,Open,Pre-Primary & Primary,Regular,9.45303,11.719371,Primary,Primary,Public
u_fc_poi_school.71088,Adamawa,Madagali,Duhu Primary School,Duhu Primary School,Open,Pre-Primary & Primary,Regular,10.783038,13.438963,Primary,Primary,Public
u_fc_poi_school.71252,Adamawa,Michika,Hudzuku Primary School,Hudzuku Primary School,Open,Pre-Primary & Primary,Regular,10.60874,13.437874,Primary,Primary,Public
u_fc_poi_school.71405,Adamawa,Hong,Shiwa Sabiya Primary School,Shiwa Sabiya Primary School,Open,Pre-Primary & Primary,Regular,10.261001,13.047412,Primary,Primary,Public
u_fc_poi_school.71909,Adamawa,Demsa,Sundi Primary School,Sundi Primary School,Open,Pre-Primary & Primary,Regular,9.618634,12.187473,Primary,Primary,Public
u_fc_poi_school.72256,Adamawa,Guyuk,Kumoyel Primary School,Kumoyel Nomadic Primary School,Open,Pre-Primary & Primary,Nomadic (Migrants),9.983643,11.945311,Primary,Primary,Public
u_fc_poi_school.72506,Adamawa,Demsa,Gada Mayel Nomadic Primary School,Gada Mayel Nomadic Primary School,Open,Pre-Primary & Primary,Nomadic (Migrants),9.387012,11.93665,Primary,Primary,Public
u_fc_poi_school.72617,Adamawa,Guyuk,Falu Primary School,"Government Junior Secondary School, Falu",Open,Junior Secondary,Regular,9.862688,11.84772,Primary,Primary,Public
u_fc_poi_school.72680,Adamawa,Lamurde,Vwapti Primary School,Vwapti Primary School,Open,Pre-Primary & Primary,Regular,9.545258,11.944305,Primary,Primary,Public
u_fc_poi_school.72893,Adamawa,Numan,Hodikakai Primary School,Hodikakai Primary School,Open,Pre-Primary & Primary,Regular,9.413587,11.58564,Primary,Primary,Public
u_fc_poi_school.72967,Adamawa,Hong,Kwambula Primary School,"Government Junior Secondary School, Kwambula",Open,Junior Secondary,Regular,10.267518,13.094945,Primary,Primary,Public
u_fc_poi_school.72999,Adamawa,Maiha,Mazulva Primary School,Mazulva Primary School,Open,Pre-Primary & Primary,Regular,10.061247,13.176482,Primary,Primary,Public
u_fc_poi_school.73240,Adamawa,Demsa,Tikka Primary School,Tikka Primary School,Open,Pre-Primary & Primary,Regular,9.548634,12.244254,Primary,Primary,Public
u_fc_poi_school.73280,Adamawa,Numan,Ngbalang Primary School,Ngbalang Primary School,Open,Pre-Primary & Primary,Regular,9.520247,12.015166,Primary,Standard,Public
u_fc_poi_school.73437,Adamawa,Mubi North,Tsemo Primary School,Tsemo Primary School,Open,Pre-Primary & Primary,Regular,10.253409,13.381478,Primary,Primary,Public
u_fc_poi_school.73494,Adamawa,Guyuk,Bobini II,Bobini II Primary School,Open,Pre-Primary & Primary,Regular,9.998218,11.901449,Primary,Primary,Public
u_fc_poi_school.73522,Adamawa,Shelleng,Daso Primary School,Daso Primary School,Open,Pre-Primary & Primary,Regular,9.638445,12.050322,Primary,Standard,Public
u_fc_poi_school.73579,Adamawa,Ganye,Sugu Primary School,Sugu Primary School,Open,Pre-Primary & Primary,Regular,8.380194,12.064564,Primary,Primary,Public
u_fc_poi_school.73724,Adamawa,Girei,Ease Future Primary School,Ease Future Academy,Open,Private Education,Regular,9.359402,12.55398,Primary,Standard,Private
u_fc_poi_school.73729,Adamawa,Hong,Kwatau Primary School,Kwatau Primary School,Open,Pre-Primary & Primary,Regular,10.325418,13.017881,Primary,Primary,Public
u_fc_poi_school.73858,Adamawa,Mayo-Belwa,Ganglushi Primary School,Ganglushi Primary School,Open,Pre-Primary & Primary,Regular,8.819534,11.943104,Primary,Primary,Public
u_fc_poi_school.73897,Adamawa,Toungo,Timbo Primary School,Timbo Primary School,Open,Pre-Primary & Primary,Regular,8.194561,12.002846,Primary,Primary,Public
u_fc_poi_school.73914,Adamawa,Toungo,Sabon Gari Primary School,Sabon-Gari Primary School,Open,Pre-Primary & Primary,Regular,7.845521,11.704264,Primary,Primary,Public
u_fc_poi_school.74132,Adamawa,Mubi South,Kwaja Primary School,"Government Junior Secondary, Kwaja",Open,Junior Secondary,Regular,10.105531,13.318882,Primary,Primary,Public
u_fc_poi_school.74205,Adamawa,Michika,Kwadunguli Primary School,Kwadunguli Primary School,Open,Pre-Primary & Primary,Regular,10.63775,13.510843,Primary,Primary,Public
u_fc_poi_school.74257,Adamawa,Song,Tsau Biri Primary School,Tsau-Biri Primary School,Open,Pre-Primary & Primary,Regular,9.730297,12.243904,Primary,Primary,Public
u_fc_poi_school.74278,Adamawa,Demsa,Farai Primary School,Farai Primary School,Open,Pre-Primary & Primary,Regular,9.447648,12.105354,Primary,Primary,Public
u_fc_poi_school.74375,Adamawa,Gombi,Hursama Primary School,Hursama Primary School,Open,Pre-Primary & Primary,Regular,10.309865,12.305492,Primary,Primary,Public
u_fc_poi_school.74677,Adamawa,Girei,Hitech Foundation Academy,Hitech Foundation Academy,Open,Private Education,Regular,9.302355,12.484727,Primary,Standard,Private
u_fc_poi_school.74780,Adamawa,Numan,Wayam Primary School,Wayam Primary School,Open,Pre-Primary & Primary,Regular,9.442003,12.018384,Primary,Primary,Public
u_fc_poi_school.74810,Adamawa,Lamurde,Gyawana Primary School,Gyawana Primary School,Open,Pre-Primary & Primary,Regular,9.56563,11.889917,Primary,Primary,Public
u_fc_poi_school.74885,Adamawa,Gombi,Pirkasa Primary School,Pirkasa Primary School,Open,Pre-Primary & Primary,Regular,10.352357,12.632551,Primary,Primary,Public
u_fc_poi_school.74890,Adamawa,Demsa,Bange Primary School,Bange Primary School,Open,Pre-Primary & Primary,Regular,9.533696,12.192489,Primary,Primary,Public
u_fc_poi_school.74897,Adamawa,Gombi,Dzangola Primary School,Dzangola Primary School,Open,Pre-Primary & Primary,Regular,10.297557,12.773478,Primary,Primary,Public
u_fc_poi_school.75038,Adamawa,Guyuk,Jiu II Primary School,Jiu II Primary School,Open,Pre-Primary & Primary,Regular,9.796633,11.869428,Primary,Primary,Public
u_fc_poi_school.75349,Adamawa,Hong,Luga Primary School,Luga Primary School,Open,Pre-Primary & Primary,Regular,10.108272,13.056912,Primary,Primary,Public
u_fc_poi_school.75383,Adamawa,Hong,Kwarhi C Primary School,Kwarhi C. Primary School,Open,Pre-Primary & Primary,Regular,10.328084,13.17498,Primary,Primary,Public
u_fc_poi_school.75495,Adamawa,Mubi North,Primary School Kotirde,Kotirde Primary School,Open,Pre-Primary & Primary,Regular,10.43233,13.27968,Primary,Standard,Public
u_fc_poi_school.75509,Adamawa,Girei,Wuro Madi Primary School,Wuro Madi Primary School,Open,Pre-Primary & Primary,Regular,9.406643,12.560127,Primary,Primary,Public
u_fc_poi_school.75518,Adamawa,Maiha,Pakka Primary School,Pakka Primary School,Open,Pre-Primary & Primary,Regular,10.114583,13.216094,Primary,Primary,Public
u_fc_poi_school.75538,Adamawa,Numan,Gamadio Primary School,Gamadio Primary School,Open,Pre-Primary & Primary,Regular,9.466402,11.675109,Primary,Primary,Public
u_fc_poi_school.75655,Adamawa,Gombi,Dongo Nomadic School,Dongo Primary School,Open,Pre-Primary & Primary,Regular,10.232761,12.719561,Primary,Primary,Public
u_fc_poi_school.75677,Adamawa,Maiha,Primary School Wuro Kurori,Wuro Kurori Primary School,Open,Pre-Primary & Primary,Regular,9.538719,13.12703,Primary,Primary,Private
u_fc_poi_school.75831,Adamawa,Song,Suktu Primary School,Suktu Primary School,Open,Pre-Primary & Primary,Regular,9.698346,12.309577,Primary,Primary,Public
u_fc_poi_school.76033,Adamawa,Mayo-Belwa,Kona Primary School,Kona Primary School,Open,Pre-Primary & Primary,Regular,9.121731,11.940817,Primary,Primary,Public
u_fc_poi_school.76083,Adamawa,Mayo-Belwa,Jamdudi Primary School,Jamdudi Primary School,Open,Pre-Primary & Primary,Regular,9.220727,12.207566,Primary,Primary,Public
u_fc_poi_school.76203,Adamawa,Mubi North,Betso Central,Betso Central Primary School,Open,Pre-Primary & Primary,Regular,10.499083,13.32572,Primary,Primary,Public
u_fc_poi_school.76244,Adamawa,Lamurde,Mbemun Primary School,Mbemun Primary School,Open,Pre-Primary & Primary,Regular,9.568683,11.832965,Primary,Primary,Public
u_fc_poi_school.76305,Adamawa,Mubi North,Ngalbihi Primary School,Ngalbihi Primary School,Open,Pre-Primary & Primary,Regular,10.365012,13.453686,Primary,Primary,Public
u_fc_poi_school.76742,Adamawa,Hong,Gaya Gartsanu Primary School,Gaya Gartsanu Primary School,Open,Pre-Primary & Primary,Regular,10.412999,12.974294,Primary,Primary,Public
u_fc_poi_school.76814,Adamawa,Gombi,Wupuba Primary School,Wupuba Primary School,Open,Pre-Primary & Primary,Regular,10.216608,12.698371,Primary,Primary,Public
u_fc_poi_school.76861,Adamawa,Jada,Gawi Primary School,Gawi Primary School,Open,Pre-Primary & Primary,Regular,8.795027,12.547862,Primary,Primary,Public
u_fc_poi_school.76886,Adamawa,Fufore,Pariya B Primary School,Pariya B Primary School,Open,Pre-Primary & Primary,Regular,9.376849,12.691199,Primary,Primary,Public
u_fc_poi_school.76935,Adamawa,Fufore,Gurinati Primary School,Gurinati Primary School,Open,Pre-Primary & Primary,Regular,9.028676,12.600939,Primary,Standard,Public
u_fc_poi_school.76996,Adamawa,Lamurde,Kwafara Primary School,Kwafara Primary School,Open,Pre-Primary & Primary,Regular,9.493514,11.560205,Primary,Standard,Public
u_fc_poi_school.77005,Adamawa,Girei,Ruwo Basambo Primary School,Ruwo Basambo Primary School,Open,Pre-Primary & Primary,Regular,9.496154,12.476954,Primary,Standard,Public
u_fc_poi_school.77008,Adamawa,Girei,Bajam Primary School,Bajam Primary School,Open,Pre-Primary & Primary,Regular,9.587815,12.463076,Primary,Primary,Public
u_fc_poi_school.77265,Adamawa,Lamurde,Sabonlayi Primary School,Sabonlayi Primary School,Open,Pre-Primary & Primary,Regular,9.579039,11.73401,Primary,Primary,Public
u_fc_poi_school.77407,Adamawa,Gombi,North Garkida Primary School,North Garkida Primary School,Open,Pre-Primary & Primary,Regular,10.417013,12.565725,Primary,Primary,Public
u_fc_poi_school.77442,Adamawa,Ganye,Daksam Primary School,Daksam Primary School,Open,Pre-Primary & Primary,Regular,8.475897,11.937765,Primary,Primary,Public
u_fc_poi_school.77575,Adamawa,Mayo-Belwa,Tasheng Primary School,Tasheng Primary School,Open,Pre-Primary & Primary,Regular,9.097462,11.8224726,Primary,Standard,Public
u_fc_poi_school.77649,Adamawa,Gombi,Shime Primary School,Shime Primary School,Open,Pre-Primary & Primary,Regular,10.078167,12.467495,Primary,Primary,Public
u_fc_poi_school.77759,Adamawa,Gombi,Hurwumda Primary School,Hurwumda Primary School,Open,Pre-Primary & Primary,Regular,10.249081,12.506217,Primary,Primary,Public
u_fc_poi_school.77950,Adamawa,Guyuk,Dangir IV Primary School,Dangir Iv Primary School,Open,Pre-Primary & Primary,Regular,9.746264,11.900603,Primary,Primary,Public
u_fc_poi_school.77959,Adamawa,Yola South,Gongoshi II Primary School,Gongoshi II Primary School,Open,Pre-Primary & Primary,Regular,9.324798,12.114866,Primary,Primary,Public
u_fc_poi_school.78107,Adamawa,Shelleng,Kula Primary School,Kula Primary School,Open,Pre-Primary & Primary,Regular,9.81265,12.10233,Primary,Primary,Public
u_fc_poi_school.78376,Adamawa,Demsa,Mwarawo Primary School,Mwarawo Primary School,Open,Pre-Primary & Primary,Regular,9.511112,12.201251,Primary,Primary,Public
u_fc_poi_school.78426,Adamawa,Hong,Hong Central Primary School,Hong Central Primary School,Open,Pre-Primary & Primary,Regular,10.236434,12.919199,Primary,Primary,Public
u_fc_poi_school.78572,Adamawa,Girei,Koh Primary School,Koh Primary School,Open,Pre-Primary & Primary,Regular,9.45504,12.357117,Primary,Primary,Public
u_fc_poi_school.78859,Adamawa,Jada,Sandaguni Primary School,Sandaguni Primary School,Open,Pre-Primary & Primary,Regular,8.547277,12.025217,Primary,Primary,Public
u_fc_poi_school.78978,Adamawa,Jada,Primary School Gonglare,Gonglare Primary School,Open,Pre-Primary & Primary,Regular,8.85908,12.14912,Primary,Standard,Public
u_fc_poi_school.79133,Adamawa,Yola South,Rumde Kila Primary School,Rumde Kila Primary School,Open,Pre-Primary & Primary,Regular,9.203663,12.387554,Primary,Primary,Public
u_fc_poi_school.79173,Adamawa,Michika,Delchim Primary School,Delchim Primary School,Open,Pre-Primary & Primary,Regular,10.545295,13.289867,Primary,Primary,Public
u_fc_poi_school.79449,Adamawa,Lamurde,Tito Primary School,Tito Primary School,Open,Pre-Primary & Primary,Regular,9.558887,11.730441,Primary,Primary,Public
u_fc_poi_school.79587,Adamawa,Girei,Goron Primary School,"Government Junior Secondary School, Goron",Open,Junior Secondary,Regular,9.491172,12.30209,Primary,Standard,Public
u_fc_poi_school.79653,Adamawa,Jada,Gadjo Primary School,Gadjo Primary School,Open,Pre-Primary & Primary,Regular,8.505852,12.375961,Primary,Primary,Public
u_fc_poi_school.79664,Adamawa,Yola South,Bole III Primary School,Bole III Primary School,Open,Pre-Primary & Primary,Regular,9.161558,12.497905,Primary,Standard,Public
u_fc_poi_school.79682,Adamawa,Mubi North,Duda Primary School,Duda Primary School,Open,Pre-Primary & Primary,Regular,10.277902,13.337876,Primary,Primary,Public
u_fc_poi_school.79705,Adamawa,Mubi North,Manzil Primary School,Manzil Primary School,Open,Pre-Primary & Primary,Regular,10.463254,13.337837,Primary,Primary,Public
u_fc_poi_school.79819,Adamawa,Demsa,Ntorong Primary School,Ntorong Primary School,Open,Pre-Primary & Primary,Regular,9.277302,11.902015,Primary,Primary,Public
u_fc_poi_school.79946,Adamawa,Demsa,Mbula II Primary School,Mbula II Primary School,Open,Pre-Primary & Primary,Regular,9.510784,12.187034,Primary,Primary,Public
u_fc_poi_school.79981,Adamawa,Mayo-Belwa,Tola Central Primary School,Tola Central Primary School,Open,Pre-Primary & Primary,Regular,8.757081,11.971159,Primary,Standard,Public
u_fc_poi_school.80031,Adamawa,Gombi,Kaudi Primary School,Kaudi Primary School,Open,Pre-Primary & Primary,Regular,10.147103,12.59613,Primary,Primary,Public
u_fc_poi_school.80126,Adamawa,Girei,Bajabure Primary School,"Government Junior Secondary School, Bajabure",Open,Junior Secondary,Regular,9.302443,12.468524,Primary,Primary,Public
u_fc_poi_school.80239,Adamawa,Fufore,Jera Malabu Primary School,Jera Malabu Primary School,Open,Pre-Primary & Primary,Regular,9.615848,12.782399,Primary,Primary,Public
u_fc_poi_school.80354,Adamawa,Numan,Yanga Primary School,Yanga Primary School,Open,Pre-Primary & Primary,Regular,9.405351,11.661179,Primary,Primary,Public
u_fc_poi_school.80501,Adamawa,Gombi,Pirfa Primary School,Pirfa Primary School,Open,Pre-Primary & Primary,Regular,10.450192,12.56577,Primary,Standard,Public
