latitude,longitude,event_dates
11.84644,13.160274,2015-10-01 00:00:00.000
10.74658,13.41601,2015-10-02 00:00:00.000
11.76002,13.26606,2015-10-04 00:00:00.000
11.691757,13.222078,2015-10-04 00:00:00.000
11.747,11.9608,2015-10-07 00:00:00.000
12.499,12.7848,2015-10-07 00:00:00.000
11.84644,13.160274,2015-10-08 00:00:00.000
10.83642,12.7705,2015-10-10 00:00:00.000
11.15604,12.75758,2015-10-10 00:00:00.000
11.84644,13.160274,2015-10-13 00:00:00.000
11.755521,13.106469,2015-10-15 00:00:00.000
11.755521,13.106469,2015-10-16 00:00:00.000
10.74658,13.41601,2015-10-17 00:00:00.000
12.62357,13.27476,2015-10-19 00:00:00.000
12.62357,13.27476,2015-10-21 00:00:00.000
9.2,12.48333,2015-10-22 00:00:00.000
11.84644,13.160274,2015-10-23 00:00:00.000
11.84644,13.160274,2015-10-24 00:00:00.000
11.84276,12.77548,2015-10-27 00:00:00.000
9.2,12.48333,2015-11-17 00:00:00.000
11.416667,11.216667,2015-11-20 00:00:00.000
11.870457,13.250751,2015-11-22 00:00:00.000
12.252155,13.105596,2015-11-27 00:00:00.000
10.97046,12.03472,2015-11-29 00:00:00.000
13.43162,13.31319,2015-12-01 00:00:00.000
10.81667,12.41667,2015-12-04 00:00:00.000
11.0319,12.0597,2015-12-10 00:00:00.000
10.739692,12.369125,2015-12-12 00:00:00.000
10.90484,12.08863,2015-12-13 00:00:00.000
10.959233,12.256197,2015-12-13 00:00:00.000
11.8072,12.4909,2015-12-20 00:00:00.000
10.81667,12.41667,2015-12-25 00:00:00.000
11.763556,13.148569,2015-12-27 00:00:00.000
11.84644,13.160274,2015-12-27 00:00:00.000
11.84644,13.160274,2015-12-28 00:00:00.000
10.88942,13.62832,2015-12-28 00:00:00.000
10.983528,13.350111,2016-01-04 00:00:00.000
10.986887,13.298934,2016-01-04 00:00:00.000
10.983528,13.350111,2016-01-05 00:00:00.000
11.103593,13.712983,2016-01-05 00:00:00.000
10.88942,13.62832,2016-01-10 00:00:00.000
12.1076,11.7539,2016-01-23 00:00:00.000
10.86583,12.84702,2016-01-27 00:00:00.000
10.16138,12.7399,2016-01-29 00:00:00.000
11.76002,13.26606,2016-01-30 00:00:00.000
11.72828,13.29973,2016-01-30 00:00:00.000
11.84644,13.160274,2016-01-30 00:00:00.000
11.8072,12.4909,2016-02-01 00:00:00.000
11.58605,13.00278,2016-02-05 00:00:00.000
11.792917,13.251117,2016-02-06 00:00:00.000
11.84685,12.9359,2016-02-08 00:00:00.000
12.03609,13.91815,2016-02-09 00:00:00.000
11.58605,13.00278,2016-02-10 00:00:00.000
11.15604,12.75758,2016-02-12 00:00:00.000
11.09826,12.76417,2016-02-13 00:00:00.000
10.838173,13.40093,2016-02-15 00:00:00.000
10.73798,13.13072,2016-03-14 00:00:00.000
10.76891,13.14579,2016-03-14 00:00:00.000
11.84644,13.160274,2016-03-16 00:00:00.000
11.09826,12.76417,2016-03-18 00:00:00.000
10.68692,13.26934,2016-03-26 00:00:00.000
11.02617,11.80422,2016-04-01 00:00:00.000
11.0,11.71667,2016-04-19 00:00:00.000
11.255863,14.152438,2016-04-20 00:00:00.000
10.81742,12.08845,2016-05-10 00:00:00.000
10.823883,12.241649,2016-05-10 00:00:00.000
11.92589,13.23062,2016-05-24 00:00:00.000
11.792917,13.251117,2016-06-10 00:00:00.000
11.09826,12.76417,2016-06-14 00:00:00.000
10.86583,12.84702,2016-06-14 00:00:00.000
10.838173,13.40093,2016-06-16 00:00:00.000
12.36166,14.35716,2016-06-19 00:00:00.000
10.74025,13.21742,2016-07-01 00:00:00.000
11.15604,12.75758,2016-07-08 00:00:00.000
12.28295,14.47243,2016-07-09 00:00:00.000
12.048634,12.096891,2017-02-05 00:00:00.000
11.58605,13.00278,2017-03-25 00:00:00.000
12.91849,13.21395,2017-08-22 00:00:00.000
11.57359,12.08416,2017-11-13 00:00:00.000
13.151034,13.964249,2018-03-14 00:00:00.000
12.26189,14.07576,2018-07-17 00:00:00.000
11.5,13.0,2018-09-17 00:00:00.000
12.606135,13.567072,2018-11-12 00:00:00.000
11.593156,13.502581,2019-01-20 00:00:00.000
12.49303,13.20914,2019-04-09 00:00:00.000
12.63792,13.558359,2019-04-30 00:00:00.000
12.94284,13.17831,2019-06-24 00:00:00.000
13.09165,12.6966,2019-06-24 00:00:00.000
13.087504,12.738476,2019-07-18 00:00:00.000
13.09771,12.4952,2019-07-18 00:00:00.000
11.5,13.0,2019-07-18 00:00:00.000
12.03609,13.91815,2019-07-23 00:00:00.000
12.70365,13.21845,2019-07-27 00:00:00.000
11.84276,12.77548,2019-07-30 00:00:00.000
12.1131,12.8274,2019-08-21 00:00:00.000
12.499,12.7848,2019-08-21 00:00:00.000
12.49303,13.20914,2019-08-24 00:00:00.000
10.931916,12.524372,2019-08-27 00:00:00.000
12.252155,13.105596,2019-09-09 00:00:00.000
11.5,13.0,2019-09-23 00:00:00.000
11.851284,12.858597,2019-09-29 00:00:00.000
11.5,13.0,2019-10-01 00:00:00.000
12.618096,13.332251,2019-12-22 00:00:00.000
10.86583,12.84702,2019-12-24 00:00:00.000
11.5,13.0,2019-12-25 00:00:00.000
10.69577,12.33134,2019-12-29 00:00:00.000
11.847016,13.020868,2020-01-09 00:00:00.000
11.84685,12.9359,2020-01-09 00:00:00.000
11.84276,12.77548,2020-01-14 00:00:00.000
11.84685,12.9359,2020-01-28 00:00:00.000
11.84685,12.9359,2020-02-09 00:00:00.000
10.868515,12.708618,2020-02-18 00:00:00.000
11.84685,12.9359,2020-03-28 00:00:00.000
11.84685,12.9359,2020-04-12 00:00:00.000
11.84276,12.77548,2020-05-31 00:00:00.000
11.84276,12.77548,2020-06-07 00:00:00.000
12.89979,12.81882,2020-06-09 00:00:00.000
12.648483,12.741016,2020-06-13 00:00:00.000
12.01389,12.85197,2020-06-13 00:00:00.000
12.1131,12.8274,2020-06-20 00:00:00.000
12.67777,12.75361,2020-06-20 00:00:00.000
11.5,13.0,2020-07-22 00:00:00.000
11.439891,12.945559,2020-07-23 00:00:00.000
12.17309,12.63114,2020-08-10 00:00:00.000
11.631914,12.319964,2020-09-15 00:00:00.000
11.84685,12.9359,2020-09-15 00:00:00.000
12.17309,12.63114,2020-10-20 00:00:00.000
11.850742,12.882295,2020-10-22 00:00:00.000
11.0398,12.7041,2020-10-30 00:00:00.000
10.794037,12.723723,2020-11-01 00:00:00.000
10.86583,12.84702,2020-11-16 00:00:00.000
11.84276,12.77548,2020-12-18 00:00:00.000
12.66013,13.36967,2021-01-06 00:00:00.000
11.15604,12.75758,2021-02-17 00:00:00.000
12.57852,13.61727,2021-03-13 00:00:00.000
10.64697,12.91104,2021-03-31 00:00:00.000
11.15604,12.75758,2021-03-31 00:00:00.000
10.466497,12.844669,2021-04-09 00:00:00.000
12.897,11.9304,2021-04-23 00:00:00.000
11.5221,13.68558,2021-09-01 00:00:00.000
10.803005,12.779446,2021-10-06 00:00:00.000
10.710731,12.250619,2021-10-07 00:00:00.000
10.705622,12.761878,2021-12-19 00:00:00.000
10.819855,12.98956,2022-01-14 00:00:00.000
10.776376,12.949428,2022-01-20 00:00:00.000
9.333333,12.5,2022-02-05 00:00:00.000
10.819855,12.98956,2022-02-25 00:00:00.000
10.81742,12.08845,2022-02-26 00:00:00.000
11.48451,12.31264,2022-04-17 00:00:00.000
10.780158,12.987175,2022-04-18 00:00:00.000
12.897,11.9304,2022-04-20 00:00:00.000
12.871,11.0482,2022-04-24 00:00:00.000
12.67777,12.75361,2022-04-25 00:00:00.000
10.819855,12.98956,2022-05-03 00:00:00.000
10.8856,12.70429,2022-05-03 00:00:00.000
12.048216,14.308852,2022-05-21 00:00:00.000
12.028284,14.045022,2022-06-07 00:00:00.000
11.95701,13.90569,2022-06-09 00:00:00.000
11.731161,13.639232,2022-06-17 00:00:00.000
11.5,13.0,2022-09-19 00:00:00.000
13.6734,13.3388,2022-11-19 00:00:00.000
11.92589,13.23062,2023-01-17 00:00:00.000
11.79466,12.866492,2023-02-12 00:00:00.000
12.652114,13.362951,2023-03-07 00:00:00.000
12.028284,14.045022,2023-03-08 00:00:00.000
10.73115,12.14626,2023-04-04 00:00:00.000
12.0,11.5,2023-04-07 00:00:00.000
11.20148,12.03125,2023-04-14 00:00:00.000
12.37066,14.21731,2023-05-01 00:00:00.000
11.255863,14.152438,2023-05-04 00:00:00.000
11.15604,12.75758,2023-05-11 00:00:00.000
13.09771,12.4952,2023-06-01 00:00:00.000
9.333333,12.5,2023-06-06 00:00:00.000
11.763632,13.124458,2023-06-15 00:00:00.000
11.84644,13.160274,2023-06-15 00:00:00.000
11.767793,13.127691,2023-06-15 00:00:00.000
11.15604,12.75758,2023-06-20 00:00:00.000
11.869642,13.253906,2023-06-22 00:00:00.000
11.882116,13.305379,2023-06-22 00:00:00.000
11.8472,13.25,2023-06-22 00:00:00.000
11.8279,13.2768,2023-06-22 00:00:00.000
11.15604,12.75758,2023-06-26 00:00:00.000
11.15604,12.75758,2023-06-30 00:00:00.000
12.89432,10.9076,2023-07-05 00:00:00.000
12.42499,13.9373,2023-07-05 00:00:00.000
11.52059,14.09661,2023-07-08 00:00:00.000
12.777807,12.407101,2023-07-19 00:00:00.000
12.94284,13.17831,2023-07-25 00:00:00.000
12.274998,12.568573,2023-07-25 00:00:00.000
11.5032,11.9367,2023-07-28 00:00:00.000
12.34137,13.17662,2023-08-12 00:00:00.000
12.252155,13.105596,2023-09-06 00:00:00.000
11.8072,12.4909,2023-09-08 00:00:00.000
11.103593,13.712983,2023-09-09 00:00:00.000
11.881761,13.443151,2023-09-23 00:00:00.000
11.889635,13.492233,2023-09-23 00:00:00.000
13.266975,12.605481,2023-09-27 00:00:00.000
11.045854,12.646037,2023-10-01 00:00:00.000
11.15604,12.75758,2023-10-04 00:00:00.000
10.41452,12.56634,2023-10-10 00:00:00.000
12.897,11.9304,2023-10-21 00:00:00.000
11.5,13.0,2023-10-25 00:00:00.000
11.8072,12.4909,2023-10-30 00:00:00.000
12.716667,12.033333,2023-10-30 00:00:00.000
12.716667,12.033333,2023-10-31 00:00:00.000
11.5221,13.68558,2023-11-05 00:00:00.000
11.848375,13.293896,2023-11-06 00:00:00.000
10.86583,12.84702,2023-11-13 00:00:00.000
10.86583,12.84702,2023-11-16 00:00:00.000
11.572354,13.536488,2023-11-18 00:00:00.000
11.20209,13.06987,2023-11-24 00:00:00.000
10.776376,12.949428,2023-12-19 00:00:00.000
11.20209,13.06987,2023-12-20 00:00:00.000
10.466497,12.844669,2023-12-24 00:00:00.000
10.803005,12.779446,2024-01-01 00:00:00.000
11.189186,13.663927,2024-01-04 00:00:00.000
12.716667,12.033333,2024-01-05 00:00:00.000
12.897,11.9304,2024-01-05 00:00:00.000
12.49303,13.20914,2024-01-08 00:00:00.000
12.03609,13.91815,2024-01-11 00:00:00.000
12.92475,13.56617,2024-01-26 00:00:00.000
12.67777,12.75361,2024-01-26 00:00:00.000
12.92475,13.56617,2024-01-28 00:00:00.000
11.92058,12.184742,2024-02-03 00:00:00.000
11.92058,12.184742,2024-02-04 00:00:00.000
11.38333,11.96667,2024-02-18 00:00:00.000
13.09165,12.6966,2024-02-21 00:00:00.000
12.016912,13.861233,2024-02-26 00:00:00.000
12.92475,13.56617,2024-05-27 00:00:00.000
11.0319,12.0597,2024-06-07 00:00:00.000
11.255863,14.152438,2024-07-21 00:00:00.000
12.897,11.9304,2024-08-30 00:00:00.000
12.361031,12.226946,2024-09-01 00:00:00.000
13.33282,13.12743,2024-09-12 00:00:00.000
12.897,11.9304,2024-10-05 00:00:00.000
11.631914,12.319964,2024-10-16 00:00:00.000
11.5,13.0,2024-10-25 00:00:00.000
12.94515,13.67232,2024-11-10 00:00:00.000
12.0,11.5,2024-11-13 00:00:00.000
11.8072,12.4909,2024-11-14 00:00:00.000
10.524151,12.313736,2024-11-24 00:00:00.000
10.877641,12.784478,2024-11-26 00:00:00.000
13.087504,12.738476,2024-12-19 00:00:00.000
12.37066,14.21731,2009-07-26 00:00:00.000
11.5,13.0,2010-09-05 00:00:00.000
11.84644,13.160274,2010-09-21 00:00:00.000
11.84644,13.160274,2010-10-06 00:00:00.000
11.84644,13.160274,2010-10-09 00:00:00.000
11.84644,13.160274,2010-11-19 00:00:00.000
11.84644,13.160274,2011-01-28 00:00:00.000
11.84644,13.160274,2011-03-14 00:00:00.000
11.84644,13.160274,2011-03-18 00:00:00.000
11.84644,13.160274,2011-03-21 00:00:00.000
11.84644,13.160274,2011-03-27 00:00:00.000
11.84644,13.160274,2011-04-24 00:00:00.000
11.84644,13.160274,2011-04-27 00:00:00.000
11.84644,13.160274,2011-05-09 00:00:00.000
11.84644,13.160274,2011-05-10 00:00:00.000
11.84644,13.160274,2011-05-12 00:00:00.000
11.84644,13.160274,2011-05-26 00:00:00.000
11.84644,13.160274,2011-05-30 00:00:00.000
10.61285,12.19458,2011-06-04 00:00:00.000
10.61285,12.19458,2011-06-06 00:00:00.000
11.84644,13.160274,2011-06-12 00:00:00.000
11.84644,13.160274,2011-06-19 00:00:00.000
11.84644,13.160274,2011-06-26 00:00:00.000
11.84644,13.160274,2011-07-02 00:00:00.000
11.84644,13.160274,2011-08-08 00:00:00.000
12.37066,14.21731,2011-08-12 00:00:00.000
11.84644,13.160274,2011-08-28 00:00:00.000
11.84644,13.160274,2011-09-04 00:00:00.000
11.84644,13.160274,2011-09-12 00:00:00.000
11.84644,13.160274,2011-09-14 00:00:00.000
11.84644,13.160274,2011-09-17 00:00:00.000
11.84644,13.160274,2011-10-03 00:00:00.000
11.84644,13.160274,2011-10-16 00:00:00.000
11.84644,13.160274,2011-10-22 00:00:00.000
11.84644,13.160274,2011-10-29 00:00:00.000
11.84644,13.160274,2011-11-04 00:00:00.000
11.84644,13.160274,2011-11-13 00:00:00.000
11.84644,13.160274,2011-12-02 00:00:00.000
11.84644,13.160274,2011-12-14 00:00:00.000
11.84644,13.160274,2012-01-04 00:00:00.000
10.26761,13.26436,2012-01-05 00:00:00.000
10.26761,13.26436,2012-01-06 00:00:00.000
9.2,12.48333,2012-01-06 00:00:00.000
9.6,11.783333,2012-01-06 00:00:00.000
10.61285,12.19458,2012-01-07 00:00:00.000
11.84644,13.160274,2012-01-07 00:00:00.000
11.7091,11.0694,2012-01-11 00:00:00.000
9.2,12.48333,2012-01-13 00:00:00.000
11.84644,13.160274,2012-01-15 00:00:00.000
11.747,11.9608,2012-01-15 00:00:00.000
11.7091,11.0694,2012-01-20 00:00:00.000
12.37066,14.21731,2012-01-30 00:00:00.000
11.84644,13.160274,2012-01-31 00:00:00.000
11.84644,13.160274,2012-02-01 00:00:00.000
11.15604,12.75758,2012-02-03 00:00:00.000
11.84644,13.160274,2012-02-09 00:00:00.000
11.84644,13.160274,2012-02-11 00:00:00.000
11.65583,13.42133,2012-02-16 00:00:00.000
12.897,11.9304,2012-02-16 00:00:00.000
11.84644,13.160274,2012-02-22 00:00:00.000
11.747,11.9608,2012-02-23 00:00:00.000
11.84644,13.160274,2012-03-15 00:00:00.000
11.84644,13.160274,2012-03-25 00:00:00.000
11.84644,13.160274,2012-03-30 00:00:00.000
11.84644,13.160274,2012-04-18 00:00:00.000
11.84644,13.160274,2012-04-26 00:00:00.000
11.747,11.9608,2012-04-26 00:00:00.000
12.0,11.5,2012-04-26 00:00:00.000
11.84644,13.160274,2012-04-27 00:00:00.000
11.84644,13.160274,2012-04-29 00:00:00.000
11.84644,13.160274,2012-05-01 00:00:00.000
11.71064,11.15721,2012-05-23 00:00:00.000
11.84644,13.160274,2012-05-30 00:00:00.000
10.61285,12.19458,2012-06-10 00:00:00.000
11.84644,13.160274,2012-06-10 00:00:00.000
11.84644,13.160274,2012-06-22 00:00:00.000
11.84644,13.160274,2012-07-02 00:00:00.000
11.84644,13.160274,2012-07-03 00:00:00.000
11.84644,13.160274,2012-07-06 00:00:00.000
11.84644,13.160274,2012-07-13 00:00:00.000
11.84644,13.160274,2012-07-14 00:00:00.000
11.747,11.9608,2012-07-18 00:00:00.000
11.84644,13.160274,2012-07-25 00:00:00.000
11.5,13.0,2012-08-04 00:00:00.000
11.84644,13.160274,2012-08-06 00:00:00.000
12.17309,12.63114,2012-08-09 00:00:00.000
11.84644,13.160274,2012-08-16 00:00:00.000
10.81742,12.08845,2012-08-21 00:00:00.000
11.747,11.9608,2012-08-27 00:00:00.000
11.84644,13.160274,2012-09-01 00:00:00.000
11.84644,13.160274,2012-09-04 00:00:00.000
10.26761,13.26436,2012-09-05 00:00:00.000
11.84644,13.160274,2012-09-20 00:00:00.000
12.499,12.7848,2012-10-07 00:00:00.000
11.84644,13.160274,2012-10-14 00:00:00.000
11.71064,11.15721,2012-10-18 00:00:00.000
11.84644,13.160274,2012-10-19 00:00:00.000
11.7091,11.0694,2012-10-20 00:00:00.000
11.84644,13.160274,2012-10-24 00:00:00.000
11.84644,13.160274,2012-11-10 00:00:00.000
11.84644,13.160274,2012-11-13 00:00:00.000
11.84644,13.160274,2012-11-18 00:00:00.000
11.89912,13.29155,2012-11-21 00:00:00.000
11.84644,13.160274,2012-11-22 00:00:00.000
10.86583,12.84702,2012-12-01 00:00:00.000
11.7091,11.0694,2012-12-03 00:00:00.000
11.65822,13.03365,2012-12-10 00:00:00.000
11.84644,13.160274,2012-12-15 00:00:00.000
11.7091,11.0694,2012-12-25 00:00:00.000
11.84644,13.160274,2012-12-27 00:00:00.000
11.84644,13.160274,2013-01-22 00:00:00.000
11.84644,13.160274,2013-02-03 00:00:00.000
11.15604,12.75758,2013-02-12 00:00:00.000
11.84644,13.160274,2013-02-12 00:00:00.000
11.84644,13.160274,2013-02-23 00:00:00.000
11.10632,11.37377,2013-02-24 00:00:00.000
11.925833,13.605556,2013-03-03 00:00:00.000
11.84644,13.160274,2013-03-17 00:00:00.000
11.84644,13.160274,2013-03-20 00:00:00.000
11.14164,13.77493,2013-04-05 00:00:00.000
11.71064,11.15721,2013-04-05 00:00:00.000
11.10465,13.803617,2013-04-05 00:00:00.000
11.84644,13.160274,2013-04-06 00:00:00.000
9.333333,12.5,2013-04-06 00:00:00.000
11.84644,13.160274,2013-04-16 00:00:00.000
11.84644,13.160274,2013-05-02 00:00:00.000
11.7593,12.2561,2013-05-04 00:00:00.000
9.86975,13.2048,2013-05-05 00:00:00.000
11.84644,13.160274,2013-05-14 00:00:00.000
11.5,13.0,2013-05-20 00:00:00.000
11.84644,13.160274,2013-05-23 00:00:00.000
11.5,13.0,2013-05-26 00:00:00.000
11.103593,13.712982,2013-05-30 00:00:00.000
11.083556,13.800361,2013-06-13 00:00:00.000
11.103593,13.712983,2013-06-13 00:00:00.000
11.724167,13.284722,2013-06-18 00:00:00.000
11.84644,13.160274,2013-06-18 00:00:00.000
11.103593,13.712982,2013-06-29 00:00:00.000
11.083556,13.800361,2013-06-29 00:00:00.000
12.67863,13.60792,2013-07-01 00:00:00.000
11.6852,11.1861,2013-07-06 00:00:00.000
11.84644,13.160274,2013-07-21 00:00:00.000
12.96309,13.60899,2013-07-27 00:00:00.000
10.61285,12.19458,2013-07-28 00:00:00.000
10.63728,12.19741,2013-07-31 00:00:00.000
11.8826,13.3434,2013-08-10 00:00:00.000
13.09466,13.82343,2013-08-19 00:00:00.000
12.37066,14.21731,2013-08-21 00:00:00.000
11.3885,12.9074,2013-09-05 00:00:00.000
12.49303,13.20914,2013-09-05 00:00:00.000
11.65583,13.42133,2013-09-05 00:00:00.000
11.3885,12.9074,2013-09-19 00:00:00.000
12.37066,14.21731,2013-09-25 00:00:00.000
12.37066,14.21731,2013-09-26 00:00:00.000
11.863889,11.069722,2013-09-26 00:00:00.000
11.807009,12.506577,2013-09-28 00:00:00.000
11.089485,13.52226,2013-09-28 00:00:00.000
11.8072,12.4909,2013-09-29 00:00:00.000
11.747,11.9608,2013-09-29 00:00:00.000
11.5032,11.9367,2013-09-29 00:00:00.000
11.58605,13.00278,2013-10-02 00:00:00.000
11.6852,11.1861,2013-10-12 00:00:00.000
12.19763,14.0223,2013-10-20 00:00:00.000
11.58605,13.00278,2013-10-21 00:00:00.000
11.572354,13.536488,2013-10-21 00:00:00.000
11.71064,11.15721,2013-10-22 00:00:00.000
11.50561,13.673217,2013-10-22 00:00:00.000
11.646278,14.103572,2013-10-31 00:00:00.000
11.448477,13.759141,2013-11-02 00:00:00.000
11.383731,13.864889,2013-11-02 00:00:00.000
11.14164,13.77493,2013-11-03 00:00:00.000
11.5,13.0,2013-11-10 00:00:00.000
10.88333,13.31667,2013-11-10 00:00:00.000
10.983528,13.350111,2013-11-10 00:00:00.000
11.58605,13.00278,2013-11-18 00:00:00.000
11.58605,13.00278,2013-11-19 00:00:00.000
11.58605,13.00278,2013-11-20 00:00:00.000
11.09826,12.76417,2013-11-21 00:00:00.000
13.09466,13.82343,2013-11-28 00:00:00.000
11.09826,12.76417,2013-11-28 00:00:00.000
11.103593,13.712983,2013-12-08 00:00:00.000
11.051161,12.649864,2013-12-11 00:00:00.000
11.083556,13.800361,2013-12-14 00:00:00.000
10.26761,13.26436,2013-12-18 00:00:00.000
10.4884,12.4197,2013-12-29 00:00:00.000
10.46458,12.418,2013-12-29 00:00:00.000
11.62174,13.46612,2013-12-29 00:00:00.000
11.058988,13.560506,2014-01-11 00:00:00.000
13.5145,13.0801,2014-01-12 00:00:00.000
13.50633,13.15844,2014-01-12 00:00:00.000
11.84644,13.160274,2014-01-12 00:00:00.000
13.36901,12.78577,2014-01-16 00:00:00.000
11.724167,13.284722,2014-01-19 00:00:00.000
12.483371,14.183386,2014-01-20 00:00:00.000
11.17255,13.76114,2014-01-20 00:00:00.000
11.13357,12.951895,2014-01-21 00:00:00.000
11.018242,12.895914,2014-01-22 00:00:00.000
11.572354,13.536488,2014-01-26 00:00:00.000
10.941184,13.593701,2014-01-26 00:00:00.000
10.86645,13.51872,2014-01-31 00:00:00.000
10.63582,12.8782,2014-02-05 00:00:00.000
11.103593,13.712982,2014-02-10 00:00:00.000
11.103593,13.712983,2014-02-10 00:00:00.000
11.65583,13.42133,2014-02-11 00:00:00.000
11.5,13.0,2014-02-11 00:00:00.000
13.09466,13.82343,2014-02-14 00:00:00.000
13.41287,13.796257,2014-02-14 00:00:00.000
10.983528,13.350111,2014-02-15 00:00:00.000
10.38912,12.9792,2014-02-15 00:00:00.000
10.29498,13.25788,2014-02-15 00:00:00.000
10.79942,13.4622,2014-02-15 00:00:00.000
10.77021,13.39051,2014-02-15 00:00:00.000
9.333333,12.5,2014-02-15 00:00:00.000
11.103593,13.712983,2014-02-15 00:00:00.000
10.18948,12.52765,2014-02-17 00:00:00.000
11.84644,13.160274,2014-02-22 00:00:00.000
10.983528,13.350111,2014-02-23 00:00:00.000
11.26889,11.99694,2014-02-25 00:00:00.000
10.85219,13.54889,2014-02-26 00:00:00.000
10.78254,13.35834,2014-02-26 00:00:00.000
10.61592,13.3849,2014-02-27 00:00:00.000
10.81742,12.08845,2014-02-28 00:00:00.000
11.83022,12.63067,2014-03-01 00:00:00.000
11.84644,13.160274,2014-03-01 00:00:00.000
11.92543,13.60269,2014-03-02 00:00:00.000
11.17255,13.76114,2014-03-06 00:00:00.000
11.92543,13.60269,2014-03-07 00:00:00.000
11.226071,13.783778,2014-03-12 00:00:00.000
11.572354,13.536488,2014-03-16 00:00:00.000
10.4331,12.24682,2014-03-17 00:00:00.000
11.46991,13.75786,2014-03-20 00:00:00.000
11.466583,12.960232,2014-03-21 00:00:00.000
11.045854,12.646037,2014-03-29 00:00:00.000
11.64518,12.45165,2014-04-02 00:00:00.000
11.0,11.71667,2014-04-03 00:00:00.000
11.231548,12.822124,2014-04-05 00:00:00.000
11.103593,13.712983,2014-04-06 00:00:00.000
11.09826,12.76417,2014-04-06 00:00:00.000
10.794037,12.723723,2014-04-08 00:00:00.000
12.07872,14.45192,2014-04-10 00:00:00.000
11.65822,13.03365,2014-04-11 00:00:00.000
11.103593,13.712983,2014-04-12 00:00:00.000
11.40968,12.77865,2014-04-12 00:00:00.000
11.47859,14.120545,2014-04-13 00:00:00.000
10.4331,12.24682,2014-04-15 00:00:00.000
11.17255,13.76114,2014-04-15 00:00:00.000
11.65822,13.03365,2014-04-17 00:00:00.000
11.92543,13.60269,2014-04-21 00:00:00.000
11.3885,12.9074,2014-04-25 00:00:00.000
11.14164,13.77493,2014-04-26 00:00:00.000
10.85219,13.54889,2014-04-28 00:00:00.000
11.851284,12.858597,2014-05-01 00:00:00.000
11.84644,13.160274,2014-05-03 00:00:00.000
11.5,13.0,2014-05-07 00:00:00.000
12.374126,14.222062,2014-05-08 00:00:00.000
10.98267,13.66066,2014-05-10 00:00:00.000
10.77813,12.23147,2014-05-11 00:00:00.000
11.724167,13.284722,2014-05-14 00:00:00.000
11.46991,13.75786,2014-05-17 00:00:00.000
11.09826,12.76417,2014-05-17 00:00:00.000
10.86583,12.84702,2014-05-19 00:00:00.000
10.70862,12.73996,2014-05-20 00:00:00.000
12.37066,14.21731,2014-05-21 00:00:00.000
10.86583,12.84702,2014-05-22 00:00:00.000
12.42499,13.9373,2014-05-22 00:00:00.000
10.81667,12.41667,2014-05-22 00:00:00.000
11.0319,12.0597,2014-05-25 00:00:00.000
12.42499,13.9373,2014-05-25 00:00:00.000
12.36532,13.8293,2014-05-25 00:00:00.000
10.85219,13.54889,2014-05-25 00:00:00.000
11.103593,13.712982,2014-05-25 00:00:00.000
11.103593,13.712983,2014-05-26 00:00:00.000
12.36532,13.8293,2014-05-28 00:00:00.000
10.4884,12.4197,2014-05-30 00:00:00.000
12.21532,14.18319,2014-05-31 00:00:00.000
10.3498,13.40646,2014-06-01 00:00:00.000
11.10785,13.81294,2014-06-01 00:00:00.000
11.103593,13.712983,2014-06-01 00:00:00.000
11.106886,13.809689,2014-06-03 00:00:00.000
11.10785,13.81294,2014-06-03 00:00:00.000
11.10465,13.803617,2014-06-03 00:00:00.000
10.63582,12.8782,2014-06-03 00:00:00.000
11.84644,13.160274,2014-06-04 00:00:00.000
10.85219,13.54889,2014-06-07 00:00:00.000
11.58605,13.00278,2014-06-07 00:00:00.000
10.86583,12.84702,2014-06-09 00:00:00.000
10.85601,13.28069,2014-06-15 00:00:00.000
11.747,11.9608,2014-06-17 00:00:00.000
11.09826,12.76417,2014-06-17 00:00:00.000
11.231548,12.822124,2014-06-18 00:00:00.000
10.79942,13.4622,2014-06-19 00:00:00.000
10.66744,12.69098,2014-06-19 00:00:00.000
10.85219,13.54889,2014-06-19 00:00:00.000
10.29498,13.25788,2014-06-19 00:00:00.000
10.796497,12.749822,2014-06-21 00:00:00.000
10.86583,12.84702,2014-06-21 00:00:00.000
10.845019,12.75177,2014-06-21 00:00:00.000
10.868515,12.708618,2014-06-21 00:00:00.000
10.8856,12.70429,2014-06-29 00:00:00.000
10.86583,12.84702,2014-06-29 00:00:00.000
10.83642,12.7705,2014-06-29 00:00:00.000
11.84644,13.160274,2014-07-01 00:00:00.000
10.88333,13.31667,2014-07-03 00:00:00.000
12.37066,14.21731,2014-07-03 00:00:00.000
11.912271,13.585614,2014-07-06 00:00:00.000
11.103593,13.712982,2014-07-08 00:00:00.000
10.810416,12.45449,2014-07-15 00:00:00.000
10.76891,13.14579,2014-07-15 00:00:00.000
10.810416,12.45449,2014-07-16 00:00:00.000
11.15604,12.75758,2014-07-17 00:00:00.000
11.091451,13.764878,2014-07-19 00:00:00.000
11.573331,13.66809,2014-07-19 00:00:00.000
11.15604,12.75758,2014-07-22 00:00:00.000
10.77751,12.01893,2014-07-23 00:00:00.000
12.015044,13.832144,2014-07-23 00:00:00.000
12.278137,14.101543,2014-07-24 00:00:00.000
10.50673,12.33315,2014-07-27 00:00:00.000
10.31016,12.92473,2014-07-27 00:00:00.000
11.56189,11.91656,2014-07-28 00:00:00.000
