Date of Survey,How was the location Accessed,Location Accessibility,Location_type,Population Category,New Location,State,State code,LGA,LGA code,Ward,Site Type,Site Classification,Site Name,Site ID (SSID),Site Status (if Camp),Latitude,Longitude,new_locations/Site_Class,Reasons of Displacement,Reason for Returning,Households,Individuals,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2025,# IDPS/RETURNEES/INTEGRATED/RESETTLED-INDs Arrival- in 2025,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2024_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2024_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2023_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2023_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2022_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2022_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2014_2021_hh,idps_Returnees_integrate_resettled_2014_2021_ind,Total_Arrival Year - Households,Total_Arrival Year -Individuals,Male Infants (<1 y),Female Infants (<1 y),Male Children (1-5 y),Female Children (1-5 y),Male Children (6-12 y),Female Children (6-12 y),Male Youth (13-17 y),Female Youth (13-17 y),Male Adults (18-59 y),Female Adults (18-59 y),Male Elderly (60 +y ),Female Elderly (60 +y ),Returnee Status,initially displaced Country,Initially displaced State,Initially displaced LGA,Initially displaced WARD,Majority Year of Returns (2025) - HH,Majority Year of Returns (2025) - IND,Majority Year of Returns (2024) - HH,Majority Year of Returns (2024) - IND,Majority Year of Returns (2023) - HH,Majority Year of Returns (2023) - IND,Majority Year of Returns (2022) - HH,Majority Year of Returns (2022) - IND,Majority Year of Returns (2014-2021) - HH,Majority Year of Returns (2014-2021) - IND
2025-03-20,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Spontaneous,Kuya Primary School,BO_S092,Formal,12.66375,13.61947,Rural,Insurgency,,2801,10014,6,36,14,71,28,154,276,984,2477,8769,2801,10014,271,330,630,772,901,1101,676,826,1802,2204,226,275,IDPs,,,,,6.0,36.0,14.0,71.0,28.0,154.0,276.0,984.0,2477.0,8769.0
2025-03-19,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Planned,Gana Ali Camp,BO_S094,Formal,12.67141,13.62468,Rural,Insurgency,,1054,4056,1,7,16,110,24,133,101,381,912,3425,1054,4056,109,134,256,312,365,446,274,334,729,893,91,113,IDPs,,,,,1.0,7.0,16.0,110.0,24.0,133.0,101.0,381.0,912.0,3425.0
2025-03-20,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Spontaneous,Gardener Low Cost,BO_S096,Formal,12.67214,13.61943,Rural,Insurgency,,245,1035,2,9,11,61,3,31,24,93,205,841,245,1035,28,34,65,80,93,114,70,85,187,228,23,28,IDPs,,,,,2.0,9.0,11.0,61.0,3.0,31.0,24.0,93.0,205.0,841.0
2025-03-19,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Planned,Water Board,BO_S097,Formal,12.68426,13.61469,Rural,Insurgency,,9404,31102,12,36,132,624,176,843,1031,3523,8053,26076,9404,31102,839,1027,1959,2396,2799,3421,2099,2566,5598,6843,699,856,IDPs,,,,,12.0,36.0,132.0,624.0,176.0,843.0,1031.0,3523.0,8053.0,26076.0
2025-03-20,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Spontaneous,Government Day Secondary School (Gdss),BO_S098,Formal,12.67309,13.60536,Rural,Insurgency,,1154,4480,2,15,4,33,11,73,113,436,1024,3923,1154,4480,121,148,283,344,403,493,302,370,806,986,101,123,IDPs,,,,,2.0,15.0,4.0,33.0,11.0,73.0,113.0,436.0,1024.0,3923.0
2025-03-19,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Spontaneous,Nrc 1 & 2,BO_S099,Formal,12.66615,13.62409,Rural,Insurgency,,956,4032,2,15,3,22,11,86,93,401,847,3508,956,4032,108,134,254,311,362,444,272,333,725,887,90,112,IDPs,,,,,2.0,15.0,3.0,22.0,11.0,86.0,93.0,401.0,847.0,3508.0
2025-03-19,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Planned,Gssss Monguno,BO_S133,Formal,12.68006,13.61071,Rural,Insurgency,,4923,16681,0,0,24,81,21,72,495,1678,4383,14850,4923,16681,451,552,1051,1284,1501,1835,1125,1377,3002,3669,375,459,IDPs,,,,,0.0,0.0,24.0,81.0,21.0,72.0,495.0,1678.0,4383.0,14850.0
2025-03-19,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Spontaneous,Vertinary,BO_S177,Formal,12.67,13.60701,Rural,Insurgency,,1300,4729,2,17,5,57,11,69,128,459,1154,4127,1300,4729,128,156,298,364,426,520,319,390,851,1041,106,130,IDPs,,,,,2.0,17.0,5.0,57.0,11.0,69.0,128.0,459.0,1154.0,4127.0
2025-03-20,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Spontaneous,Fulatari Camp,BO_S203,Formal,12.67535,13.60172,Rural,Insurgency,,2546,9808,13,52,42,263,107,530,238,897,2146,8066,2546,9808,265,324,618,755,883,1079,662,809,1765,2158,221,269,IDPs,,,,,13.0,52.0,42.0,263.0,107.0,530.0,238.0,897.0,2146.0,8066.0
2025-03-20,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Monguno,NGA008024,Monguno,IDPs in camp,Spontaneous,Stadium Camp Monguno,BO_S230,Formal,12.66566,13.6268,Rural,Insurgency,,872,3246,0,29,2,35,12,94,86,315,772,2773,872,3246,88,107,204,250,292,357,219,268,585,714,73,89,IDPs,,,,,3.0,29.0,2.0,35.0,12.0,94.0,85.0,315.0,770.0,2773.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'B',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Zawuya,BO_H365,,12.37509,14.21556,Urban,Insurgency,,301,1510,0,0,21,136,0,0,76,370,204,1004,301,1510,75,91,88,123,108,134,82,99,229,345,75,61,IDPs,,,,,0.0,0.0,21.0,136.0,0.0,0.0,76.0,370.0,204.0,1004.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'B',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ghana,BO_H366,,12.37355,14.21753,Urban,Insurgency,,439,2643,0,0,26,169,3,22,65,441,345,2011,439,2643,118,173,167,203,241,182,174,143,433,571,107,131,IDPs,,,,,0.0,0.0,22.0,151.0,6.0,29.0,51.0,401.0,860.0,2062.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'B',Returnees,Returnees,Ghana,BO_R242,,12.37357,14.21755,Rural,Insurgency,Improved security,1118,6826,0,0,30,188,0,0,0,0,1088,6638,1118,6826,338,413,427,529,491,601,369,450,1167,1427,325,289,Refugee Returnee,Cameroon,Cameroon,Marwa ,Fotokol ,0.0,0.0,30.0,188.0,0.0,0.0,0.0,0.0,1088.0,6638.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'B',Returnees,Returnees,Zawuya,BO_R243,,12.37511,14.2155,Rural,Insurgency,Improved security,1645,9720,0,0,38,199,6,38,71,484,1530,8999,1645,9720,481,588,613,748,700,855,525,641,1663,2031,394,481,Refugee Returnee,Cameroon,Cameroon,Marwa ,Fotokol ,0.0,0.0,38.0,199.0,6.0,38.0,71.0,484.0,1530.0,8999.0
2025-03-21,face to face,full,IDPs,IDPs Resettled,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'B',IDPs Resettled,IDPs Resettled,Zawuya,Zawuya,,12.37509,14.21556,Rural,Insurgency,,102,536,0,0,23,142,0,0,79,394,0,0,102,536,26,33,32,43,38,47,29,35,82,122,27,22,IDPs,,,,,,,,,,,,,,
2025-03-21,face to face,full,IDPs,Integrated,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'B',Integrated,Integrated,Zawuya,Zawuya,,12.37509,14.21556,Rural,Insurgency,,84,423,0,0,0,0,0,0,84,423,0,0,84,423,21,26,24,35,31,37,23,28,64,98,19,17,IDPs,,,,,,,,,,,,,,
2025-03-22,face to face,full,IDPs,IDPs Resettled,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',IDPs Resettled,IDPs Resettled,Alhaji Fokki,Alhaji Fokki,,12.3749,14.20691,Urban,Insurgency,,108,583,0,0,17,94,6,32,58,312,27,145,108,583,33,31,34,48,42,51,31,37,99,123,25,29,IDPs,,,,,,,,,,,,,,
2025-03-22,face to face,full,IDPs,Integrated,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',Integrated,Integrated,Alhaji Fokki,Alhaji Fokki,,12.3749,14.20691,Urban,Insurgency,,84,463,0,0,0,0,0,0,84,463,0,0,84,463,27,24,26,39,33,41,25,31,79,97,18,23,IDPs,,,,,,,,,,,,,,
2025-03-22,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kasuwan Shanu,BO_H367,,12.37949,14.20404,Rural,Communal Clashes,,306,1886,0,0,26,153,6,34,64,394,210,1305,306,1886,93,114,119,145,136,166,92,134,308,409,94,76,IDPs,,,,,,,,,,,,,0.0,0.0
2025-03-22,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Alhaji Fokki,BO_H368,,12.3749,14.20691,Urban,Communal Clashes,,302,1635,0,0,17,94,6,32,58,312,221,1197,302,1635,81,98,127,103,118,144,88,108,279,342,66,81,IDPs,,,,,,,,,,,,,0.0,0.0
2025-04-02,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Bash Wade Wade,BO_H369,,12.37399,14.20028,Rural,Insurgency,,329,1862,2,11,26,131,6,31,49,320,246,1369,329,1862,92,113,143,117,119,179,100,123,283,425,92,76,IDPs,,,,,,,,,,,,,,
2025-03-19,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',Returnees,Returnees,Alhaji Fokki,BO_R244,,12.37488,14.2071,Urban,Insurgency,Improved security,2039,11362,58,315,23,151,4,25,55,348,1899,10523,2039,11362,562,687,716,874,818,1000,759,605,2202,2116,409,614,Refugee Returnee,Cameroon,Cameroon,Marwa ,Fotokol ,58.0,315.0,23.0,151.0,4.0,25.0,55.0,348.0,1899.0,10523.0
2025-03-21,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',Returnees,Returnees,Bash Wade,BO_R245,,12.37147,14.19866,Rural,Insurgency,Improved security,2526,16046,23,136,23,114,7,35,75,540,2398,15221,2526,16046,794,971,1055,1191,1027,1540,867,1059,2744,3353,795,650,Refugee Returnee,Cameroon,Cameroon,Marwa ,Fotokol ,40.0,155.0,19.0,110.0,5.0,29.0,75.0,540.0,2387.0,15212.0
2025-03-21,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',Returnees,Returnees,Kasuwan Shanu,BO_R246,,12.38086,14.20381,Urban,Insurgency,Improved security,2136,13427,21,116,27,143,9,46,63,400,2016,12722,2136,13427,817,660,846,1034,1187,961,725,886,2299,2804,544,664,Refugee Returnee,Cameroon,Cameroon,Marwa ,Fotokol ,15.0,140.0,22.0,124.0,6.0,46.0,56.0,395.0,2037.0,12722.0
2025-03-22,face to face,full,IDPs,IDPs Resettled,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',IDPs Resettled,IDPs Resettled,Kasuwan Shanu,Kasuwan Shanu,,12.37949,14.20404,Urban,Insurgency,,92,518,0,0,26,153,6,34,60,331,0,0,92,518,26,31,33,40,46,37,37,25,88,109,26,20,IDPs,,,,,,,,,,,,,,
2025-03-22,face to face,full,IDPs,Integrated,no,Borno,NGA008,Ngala,NGA008025,Gamboru 'C',Integrated,Integrated,Kasuwan Shanu,Kasuwan Shanu,,12.37949,14.20404,Urban,Insurgency,,78,504,0,0,0,0,0,0,78,504,0,0,78,504,24,31,32,39,45,36,36,24,88,104,25,20,IDPs,,,,,,,,,,,,,,
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Wulari,BO_H371,,12.34336,14.1882,Rural,Insurgency,,220,1507,6,34,13,71,8,50,41,273,152,1079,220,1507,72,94,97,114,140,101,98,82,258,315,61,75,IDPs,,,,,6.0,34.0,13.0,71.0,8.0,50.0,41.0,273.0,152.0,1079.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Central Mosque,BO_H372,,12.34,14.18698,Rural,Insurgency,,313,1733,4,17,25,132,13,82,39,217,232,1285,313,1733,86,105,109,133,125,152,119,89,349,310,67,89,IDPs,,,,,4.0,17.0,25.0,132.0,13.0,82.0,39.0,217.0,232.0,1285.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,Returnees,Returnees,Central Mosque,BO_R247,,12.33983,14.18625,Rural,Insurgency,Improved security,1738,13734,41,165,22,105,35,323,72,511,1568,12630,1738,13734,801,710,866,1057,1164,1033,742,906,2349,2870,494,742,Refugee Returnee,Cameroon,Cameroon,Marwa,Fotokol,0.0,0.0,22.0,115.0,13.0,63.0,96.0,525.0,1607.0,13031.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,Returnees,Returnees,Wulari,BO_R248,,12.34223,14.1883,Rural,Insurgency,Improved security,552,3501,14,82,34,133,7,49,92,637,405,2600,552,3501,154,231,221,270,258,302,197,223,572,758,179,136,Refugee Returnee,Cameroon,Cameroon,Marwa,Fotokol,14.0,82.0,34.0,133.0,7.0,49.0,92.0,637.0,405.0,2600.0
2025-03-23,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,IDPs in camp,Planned,International School Camp,BO_S135,Formal,12.35903,14.1704,Rural,Insurgency,,9631,39751,6,23,153,713,13,78,788,4754,8671,34183,9631,39751,2404,1968,2504,3061,2862,3498,2147,2623,6042,9063,1610,1969,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,IDPs in camp,Planned,Arabic Village Camp,BO_S243,Formal,12.34706,14.34706,Urban,Insurgency,,6831,33250,60,341,176,802,67,411,1882,6950,4646,24746,6831,33250,1646,2012,2095,2560,2390,2930,2195,1795,5686,6949,1585,1407,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,IDPs in camp,Planned,Zullum Camp,BO_S333,Formal,12.35231,14.17489,Rural,Insurgency,,1086,5240,3,13,69,352,12,69,31,211,971,4595,1086,5240,259,317,330,404,377,461,283,346,896,1095,212,260,IDPs,,,,,,,,,,,,,,
2025-04-03,face to face,full,IDPs,IDPs in camp,no,Borno,NGA008,Ngala,NGA008025,Ngala Ward,IDPs in camp,Planned,Kaigama Usman Camp,BO_S356,Formal,12.34825,14.18891,Urban,Insurgency,,1101,4229,10,58,36,179,14,104,120,792,921,3096,1101,4229,209,256,266,326,372,304,239,269,739,868,221,160,IDPs,,,,,,,,,,,,,,
2025-03-21,face to face,full,IDPs,IDPs Resettled,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',IDPs Resettled,IDPs Resettled,Abuja,Abuja,,12.3663,14.20805,Urban,Insurgency,,86,503,0,0,7,38,9,46,54,352,16,67,86,503,24,31,31,40,36,44,34,28,86,105,19,25,IDPs,,,,,,,,,,,,,,
2025-03-21,face to face,full,IDPs,Integrated,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',Integrated,Integrated,Abuja,Abuja,,12.3663,14.20805,Rural,Insurgency,,147,736,0,0,7,38,9,46,54,352,77,300,147,736,36,45,52,51,53,65,48,40,122,149,34,41,IDPs,,,,,,,,,,,,,,
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Abuja,BO_H373,,12.3663,14.20805,Urban,Insurgency,,432,2227,7,39,10,45,9,52,56,340,350,1751,432,2227,110,135,134,178,160,196,147,120,381,465,90,111,IDPs,,,,,7.0,39.0,10.0,45.0,9.0,52.0,56.0,340.0,350.0,1751.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Gamboru Dina,BO_H374,,12.37221,14.21832,Urban,Insurgency,,406,2572,3,12,5,26,6,35,89,539,303,1960,406,2572,156,127,162,198,185,227,139,170,441,536,127,104,IDPs,,,,,3.0,12.0,5.0,26.0,6.0,35.0,89.0,539.0,303.0,1960.0
2025-03-16,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kanumburi,BO_H375,,12.36534,14.21466,Urban,Insurgency,,392,2422,0,0,16,65,5,39,69,448,302,1870,392,2422,118,148,187,152,213,175,131,160,414,506,98,120,IDPs,,,,,0.0,0.0,16.0,65.0,5.0,39.0,69.0,448.0,302.0,1870.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',Returnees,Returnees,Abuja Hc,BO_R249,,12.36822,14.21085,Rural,Insurgency,Improved security,1068,6762,27,126,29,149,9,51,122,782,881,5654,1068,6762,297,447,410,537,569,513,365,445,1156,1414,335,274,Refugee Returnee,Cameroon,Cameroon,Cameron Potocol,Cameron Potocol,27.0,126.0,29.0,149.0,9.0,51.0,122.0,782.0,881.0,5654.0
2025-03-18,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',Returnees,Returnees,Gamboru Dina,BO_R250,,12.37224,14.21836,Rural,Insurgency,Improved security,2517,15526,9,47,26,122,6,53,161,912,2315,14392,2517,15526,778,933,1195,978,1118,1366,1002,861,2536,3362,615,782,Refugee Returnee,Cameroon,Cameroon,Cameron/Potocol,Cameron/Potocol,9.0,57.0,26.0,122.0,6.0,43.0,161.0,912.0,2315.0,14392.0
2025-03-17,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',Returnees,Returnees,Kanumburi Hc,BO_R251,,12.36532,14.21452,Rural,Insurgency,Improved security,2085,12212,11,55,14,82,10,49,131,756,1919,11270,2085,12212,604,739,769,941,879,1075,659,806,1857,2784,374,725,Refugee Returnee,Cameroon,Cameroon,Cameroon Republic,Potocol,0.0,0.0,14.0,82.0,8.0,42.0,122.0,781.0,1941.0,11307.0
2025-03-21,face to face,full,IDPs,IDPs Resettled,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',IDPs Resettled,IDPs Resettled,Gamboru Dina,Gamboru Dina,,12.37221,14.21832,Rural,Insurgency,,109,648,0,0,3,16,6,35,85,548,15,49,109,648,32,39,56,35,46,57,35,43,111,135,32,27,IDPs,,,,,,,,,,,,,,
2025-03-21,face to face,full,IDPs,Integrated,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',Integrated,Integrated,Gamboru Dina,Gamboru Dina,,12.37221,14.21832,Rural,Insurgency,,157,1019,0,0,3,16,6,35,85,548,63,420,157,1019,61,51,88,55,73,90,54,68,173,214,51,41,IDPs,,,,,,,,,,,,,,
2025-03-21,face to face,full,IDPs,IDPs Resettled,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',IDPs Resettled,IDPs Resettled,Kanumburi,Kanumburi,,12.36534,14.21466,Rural,Insurgency,,98,608,0,0,11,65,5,32,68,442,14,69,98,608,29,37,47,38,53,44,32,40,104,127,26,31,IDPs,,,,,,,,,,,,,,
2025-03-21,face to face,full,IDPs,Integrated,no,Borno,NGA008,Ngala,NGA008025,Old Gamboru 'A',Integrated,Integrated,Kanumburi,Kanumburi,,12.36534,14.21466,Rural,Insurgency,,114,713,0,0,11,65,5,32,68,442,30,174,114,713,35,43,54,45,63,51,38,48,123,148,29,36,IDPs,,,,,,,,,,,,,,
2025-03-15,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Ngala,NGA008025,Tunokalia,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ladari,BO_H406,,12.39405,14.19257,Urban,Insurgency,,253,1512,0,0,6,34,4,23,58,325,185,1130,253,1512,76,90,102,110,111,146,83,98,218,343,64,71,IDPs,,,,,0.0,0.0,2.0,7.0,1.0,4.0,27.0,156.0,44.0,263.0
2025-03-15,face to face,full,Returnees,Returnees,no,Borno,NGA008,Ngala,NGA008025,Tunokalia,Returnees,Returnees,Ladari Host Community,BO_R252,,12.39324,14.19078,Urban,Insurgency,Improved security,407,2516,33,218,9,52,3,17,57,332,305,1897,407,2516,116,161,158,194,181,222,166,136,430,526,102,124,Refugee Returnee,Cameroon,Cameroon,Marwa,Kussirifotokol,0.0,0.0,14.0,72.0,5.0,34.0,65.0,447.0,323.0,1963.0
2025-03-24,face to face,full,IDPs,IDPs Resettled,no,Borno,NGA008,Ngala,NGA008025,Tunokalia,IDPs Resettled,IDPs Resettled,Ladari,Ladari,,12.39405,14.19257,Urban,Insurgency,,31,173,0,0,6,34,4,23,21,116,0,0,31,173,8,11,11,13,12,17,8,10,28,44,5,6,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,Integrated,no,Borno,NGA008,Ngala,NGA008025,Tunokalia,Integrated,Integrated,Ladari,Ladari,,12.39405,14.19257,Urban,Insurgency,,13,81,0,0,6,34,4,23,3,24,0,0,13,81,4,5,5,6,6,8,3,4,14,21,2,3,IDPs,,,,,,,,,,,,,,
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Bargu / Burashika,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Anguwan Hausawa,BO_H378,,10.08975,11.96592,Rural,Insurgency,,18,157,0,0,0,0,0,0,0,0,18,157,18,157,5,12,7,17,12,11,11,14,27,34,5,2,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,157.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Bargu / Burashika,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Sabon Fege,BO_H530,,10.08767,11.95846,Rural,Insurgency,,14,135,0,0,0,0,0,0,0,0,14,135,14,135,8,9,9,12,8,10,9,17,23,28,1,1,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,135.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Bargu / Burashika,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Anguwan Lawan,BO_H531,,10.0904,11.98521,Rural,Insurgency,,15,104,0,0,0,0,0,0,0,0,15,104,15,104,7,7,10,12,5,7,4,6,19,24,1,2,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,104.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Bargu / Burashika,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kirkalla,BO_H532,,10.08773,11.95863,Rural,Insurgency,,17,102,0,0,0,0,0,0,0,0,17,102,17,102,6,7,10,10,8,7,8,8,18,16,1,3,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,102.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Bargu / Burashika,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Anguwan Jauro Tukur,BO_H533,,10.08654,11.95693,Rural,Insurgency,,17,112,2,10,0,0,0,0,0,0,15,102,17,112,4,5,12,14,6,8,7,6,21,26,1,2,IDPs,,,,,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,102.0
2025-03-17,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Bargu / Burashika,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Bakin Kasuwa,BO_H534,,10.08752,11.9574,Rural,Insurgency,,15,92,0,0,0,0,0,0,0,0,15,92,15,92,5,7,8,10,6,8,8,7,16,14,2,1,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,92.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Buma,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Gargayi,BO_H379,,10.33294,12.17821,Rural,Insurgency,,23,168,0,0,0,0,0,0,0,0,23,168,23,168,14,15,14,16,12,17,16,19,20,21,2,2,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,168.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Buma,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Garkuwa,BO_H547,,10.32892,12.17843,Rural,Insurgency,,57,397,0,0,0,0,0,0,0,0,57,397,57,397,29,30,46,54,26,22,24,27,60,71,4,4,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,397.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Gasi / Salifawa,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Labiri,BO_H398,,10.22087,11.82167,Rural,Insurgency,,15,104,0,0,0,0,0,0,0,0,15,104,15,104,9,11,4,10,4,11,6,5,18,22,2,2,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,104.0
2025-03-18,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Borno,NGA008,Shani,NGA008027,Gora,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Anguwan Liman,BO_H380,,10.05986,11.94209,Rural,Insurgency,,20,115,0,0,0,0,0,0,3,13,17,102,20,115,10,9,13,13,7,7,6,7,20,23,0,0,IDPs,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,17.0,102.0
